Conversation	Speaker	Transcript
Text 2	User	Do you have any salads?
Text 2	Clerk	We do! We have a green salad and a Caesar salad
Text 2	User	What about sides?
Text 2	Clerk	our other sides are bread sticks and cheese sticks
Text 2	User	Do you have lemonade?
Text 2	Clerk	"unfortunately we don't, but we have lemon soda"
Text 2	User	orange soda?
Text 2	Clerk	Yes we have orange soda
Text 2	User	I'll get the small thin crust Hawaiian pizza and orange soda
Text 2	Clerk	Sounds good! Do you want to pick up your order in store or have it delivered (which costs $3 extra)?
Text 2	User	pick up
Text 2	Clerk	Great! Would you like to pay now or once you arrive?
Text 2	User	when I arrive
Text 2	Clerk	"Alright, your order should be ready in 15 minutes. Anything else I can help you with today?"
Text 2	User	No
Text 2	Clerk	"Thank you for coming to Tony's Pizza, and have a great day!"
Text 2	User	Thanks
Text 3	User	hi I need pizza for Friday
Text 3	Clerk	which Friday?
Text 3	User	this friday
Text 3	Clerk	"Okay, this Friday"
Text 3	Clerk	What time?
Text 3	User	before 8
Text 3	Clerk	What time before 8?
Text 3	User	i guess 7
Text 3	Clerk	7 a.m. or 7 p.m.?
Text 3	User	pm
Text 3	Clerk	"Okay, 7 p.m. this Friday"
Text 3	Clerk	What kind of pizza?
Text 3	User	well its for 50 people
Text 3	Clerk	"Okay, what kinds of pizza would you like?"
Text 3	User	what's good
Text 3	Clerk	"Our most popular are 4 Cheese, Pepperoni, and Meat Lovers"
Text 3	User	k some of those then
Text 3	Clerk	How many 4 Cheese pizzas would you like?
Text 3	User	i want the same number of each
Text 3	User	how many to serve 50
Text 3	User	What number is that?
Text 3	Clerk	I would say get 3 of each
Text 3	Clerk	Large
Text 3	User	k how much is that
Text 3	Clerk	Does that sound okay?
Text 3	User	yeah whats the total
Text 3	Clerk	"The cost depends on if you would like thin, regular, deep dish, or gluten free crust. What kind of crust do you want?"
Text 3	User	regular
Text 3	Clerk	"Okay, 9 regular crust large pizzas will be $126"
Text 3	Clerk	Would you like them delivered for an extra $3 dollars or would you like to pick them up for free?
Text 3	User	delivered
Text 3	Clerk	"Okay, also would you like any drinks or sides with the pizzas?"
Text 3	User	what do you have
Text 3	Clerk	"For sides, we have bread sticks, cheese sticks, green salad, and Caesar salad"
Text 3	Clerk	"For drinks, we have cola, root beer, orange soda, lemon soda, mineral water, and ginger ale"
Text 3	User	how big are those
Text 3	Clerk	The sides or the drinks?
Text 3	User	drinks
Text 3	Clerk	They're the large 2 liter bottles
Text 3	User	cool
Text 3	User	2 orange
Text 3	User	2 lemon
Text 3	User	2 cola
Text 3	Clerk	"Okay, 2 orange sodas, 2 lemon sodas, and 2 colas?"
Text 3	User	yup
Text 3	User	2 bread sticks 2 cheese sticks 1 salad too
Text 3	Clerk	"Okay, 2 bread sticks, 2 cheese sticks, and 1 salad. Is there anything else you'd like to add to your order?"
Text 3	User	nah
Text 3	Clerk	"Okay, 3 4 Cheese pizzas, 3 Meat Lovers pizzas, 3 Pepperoni pizzas, 2 bread sticks, 2 cheese sticks, 1 salad, 2 orange sodas, 2 lemon sodas, and 2 colas. Did I miss anything?"
Text 3	User	that's all
Text 3	Clerk	"Okay, was the salad a green salad or a Caesar salad?"
Text 3	User	caesar
Text 3	Clerk	"Okay, 3 regular crust large 4 Cheese pizzas, 3 regular crust large Meat Lovers pizzas, 3 regular crust large Pepperoni pizzas, 2 bread sticks, 2 cheese sticks, 1 Caesar salad, 2 orange sodas, 2 lemon sodas, and 2 colas. Is that all correct?"
Text 3	User	yup
Text 3	Clerk	That will be a total of $194.00 with delivery fees included. What address should this be delivered to?
Text 3	User	123 elm st
Text 3	Clerk	"Alright, 123 elm st. Would you like to pay now or when it's delivered Friday at 7p.m.?"
Text 3	User	now
Text 3	Clerk	"Okay, what kind of card do you have?"
Text 3	User	mycard
Text 3	Clerk	"Alright, mycard. What is the card number?"
Text 3	Clerk	"alright, 12345. What's the expiration date?"
Text 3	User	end of year
Text 3	Clerk	"Okay, end of year, and lastly what's the name on the card?"
Text 3	User	Karen Smith
Text 3	Clerk	"Okay, Karen Smith. Your order will be delivered at 7p.m. this Friday. Thank you for choosing Tony's Pizza and have a great week!"
Text 4	User	"Hi, does Tony's sell slices or just whole pizzas?"
Text 4	Clerk	Just whole pizzas
Text 4	User	Oh ok that might be a problem
Text 4	User	I have seven people who all want different pizzas
Text 4	Clerk	well we have small pizzas if that helps
Text 4	User	Do you do any half and half pizzas?
Text 4	Clerk	no sorry
Text 4	User	"Okay, this might be a long order"
Text 4	User	"the first person wants a pizza with bacon, sausage, and green peppers"
Text 4	User	thin crust I think
Text 4	User	and we'll make it small
Text 4	Clerk	okay
Text 4	User	Second person wants a veggie supreme thin crust
Text 4	User	also small
Text 4	Clerk	okay
Text 4	User	Person three just wants a pizza with cheddar cheese on regular crust
Text 4	User	these are all gonna be small
Text 4	Clerk	okay
Text 4	User	"Person four doesn't like cheese, vegetables, or meat, what do you recommend for them?"
Text 4	Clerk	"could do vegan but no veggies, so just a red pizza"
Text 4	User	"Okay, how about a vegan no veggies but with pineapple, can we do that?"
Text 4	Clerk	sure
Text 4	User	"Awesome, the fifth person and the sixth person both want 4 cheese but person 5 wants it with no mozzarella and person 6 doesn't want swiss"
Text 4	Clerk	okay
Text 4	User	The last person wants veggie supreme but with ham
Text 4	Clerk	okay
Text 4	User	"Also we'll get 3 bread sticks, 3 cheese sticks, and 3 colas"
Text 4	User	that should be it
Text 4	Clerk	"okay then you want (1) small thin crust w/ bacon sausage and green peppers (2) small thin crust veggie supreme (3) small regular cheddar cheese (4) small vegan no veggies w/ pineapple (5) small 4 cheese no mozzarella (6) small 4 cheese no swiss (7) small veggie supreme w/ ham. Plus 3 bread sticks, 3 cheese sticks and 3 colas, right?"
Text 4	User	Yes
Text 4	Clerk	what type crust for pizzas 4-7?
Text 4	User	hold on I have to ask them
Text 4	User	"ok I'm back they are want regular, and we need to add one green salad"
Text 4	Clerk	okay
Text 4	User	don't worry about the total
Text 4	User	we don't need to know
Text 4	Clerk	alright then delivery or pickup?
Text 4	User	delivery
Text 4	User	to 123 elm st
Text 4	Clerk	cool should be there in 25 minutes or so
Text 4	User	awesome thanks!
Text 5	User	Hi i'd like 2 pizzas for pickup please
Text 5	Clerk	What's the name for the order?
Text 5	User	Karen Murphy
Text 5	Clerk	What kind of pizzas
Text 5	User	large 4 cheese with extra cheddar plus bacon and large gluten free vegan
Text 5	Clerk	what kind of crusts
Text 5	User	regular and thin
Text 5	Clerk	we can't do gluten free thin crust
Text 5	User	regular
Text 5	Clerk	we can't do gluten free regular either
Text 5	User	what can you do?
Text 5	Clerk	just gluten free
Text 5	User	oh ok
Text 5	Clerk	So $39.50
Text 5	Clerk	Delivery or pickup
Text 5	Clerk	?
Text 5	User	"i order from you every week, isn't there a discount for regulars?"
Text 5	Clerk	that was discontinued
Text 5	User	"my family has been coming to your pizza for over 10 years, we order from you every week"
Text 5	Clerk	do you have any coupons?
Text 5	User	No
Text 5	Clerk	Plus $3 if you want delivery
Text 5	User	What's your name?
Text 5	Clerk	Emily
Text 5	User	Are you the manager Emily?
Text 5	Clerk	No
Text 5	User	Well let your manager know you need to respect your regular customers more
Text 5	Clerk	I'll let her know that
Text 5	User	when will it be ready
Text 5	Clerk	"I can't tell her for a while, she's on vacation"
Text 5	User	okay
Text 5	User	when can i pick up the pizza
Text 5	Clerk	"Oh sorry I thought you wanted delivery, I put you down for delivery already on the register"
Text 5	Clerk	Is that cool or should I change it?
Text 5	User	yes i said pickup
Text 5	Clerk	Ok it's gonna take a couple minutes for me to figure out how to change it
Text 5	Clerk	Ok it's good now
Text 5	Clerk	It'll be ready in 20 minutes
Text 5	User	ill pay when i arrive
Text 5	User	ok
Text 5	Clerk	Got it
Text 5	Clerk	what name for the order?
Text 5	User	Karen Murphy
Text 5	Clerk	See you in 20 minutes
Text 6	User	"Hi, two large regular crust Hawaiian pizzas, 2 orders of bread sticks, and 2 orange sodas please"
Text 6	Clerk	"Alright, do you want delivery or pickup?"
Text 6	User	Is there free delivery?
Text 6	Clerk	"No sorry, it's $3 extra"
Text 6	User	Pickup then
Text 6	Clerk	Alright can I have your name
Text 6	User	Maddie
Text 6	Clerk	"Alright Maddie that will be $49, do you want to pay now or once you arrive?"
Text 6	User	I'll pay when I get there
Text 6	Clerk	Alright it should be ready in 25 minutes
Text 6	User	"Okay, awesome! Thank you!"
Text 7	User	Hi could I please get two large pizzas for tonight around 6?
Text 7	Clerk	Sure thing! What kind of pizzas are you looking for? My person favorite is the Hawaiian with bacon and black olives. Is that something you'd be interested in trying?
Text 7	User	just plain
Text 7	Clerk	"Are you sure, there are a lot of great toppings at Tony's Pizza!"
Text 7	User	"maybe another time, my kids are pretty picky eaters haha"
Text 7	Clerk	"Oh, that's too bad. What about you, do you want toppings on your pizza?"
Text 7	User	actually yeah pepperoni on one is fine
Text 7	Clerk	"Okay, 1 large plain pizza and 1 large pepperoni. What kind of crust would you like for them?"
Text 7	User	regular and thin please
Text 7	Clerk	Have you ever tried deep dish before?
Text 7	User	in Chicago once yes
Text 7	Clerk	Well we have deep dish crust available right here in our own town at Tony's Pizza!
Text 7	User	sorry once you have it in the best place you can't have it anywhere else
Text 7	User	it's like new York pizza
Text 7	Clerk	But you're having pizza now
Text 7	User	huh
Text 7	Clerk	"Well, if I can't change your mind, you want 1 large plain pizza with regular crust and 1 large pepperoni with thin crust?"
Text 7	User	yes please
Text 7	Clerk	Would you like pickup or delivery?
Text 7	User	pickup please
Text 7	Clerk	"Alright, your total will be $28.00. Would you like to pay now or at Tony's?"
Text 7	User	when I come in
Text 7	Clerk	"Alright, what name for the order?"
Text 7	User	Michelle
Text 7	Clerk	"Okay, Michelle, your order will be ready in 17 minutes! Thank you for choosing Tony's!"
Text 8	User	Tony's?
Text 8	Clerk	yes
Text 8	User	1 pizza please
Text 8	Clerk	what kind
Text 8	User	the one with a bunch of meat
Text 8	Clerk	okay what size and crust
Text 8	User	large
Text 8	User	normal
Text 8	Clerk	$14 pickup or delivery
Text 8	User	I'm already on my way
Text 8	Clerk	your name?
Text 8	User	Josephine
Text 8	Clerk	be ready in 10
Text 8	User	I'll be there in 15
Text 8	Clerk	okay thanks for choosing Tonys
Text 9	User	Hi do you sell custom pizzas?
Text 9	Clerk	"Hello! Yes, we do sell custom pizzas at Tony's Authentic Italian Pizzeria! We also have 6 specialty pizzas to choose from."
Text 9	User	alright good because I'm allergic to mushrooms so I want to be sure it has none
Text 9	Clerk	"Yes, none of the pizzas have to have mushrooms."
Text 9	User	Great! Okay I'll take a large pizza with lots of cheese and a large with lots of meat
Text 9	Clerk	Is that two pizzas?
Text 9	User	yes
Text 9	Clerk	What kind of crust would you like for those pizzas?
Text 9	User	there's different types?
Text 9	Clerk	"Yes, we have four different types: thin, regular, deep dish, and gluten free"
Text 9	User	Oh great! Then i'll get regular for the meat and thin for the cheese
Text 9	Clerk	"Okay, what kind of cheese do you want on the cheese pizza?"
Text 9	User	um the usual i guess
Text 9	Clerk	Do you want the 4 cheese pizza?
Text 9	User	ooh what's that one?
Text 9	Clerk	"It has all four cheeses that we offer: mozzarella, cheddar, swiss, and provolone"
Text 9	User	Great I'll take that one@
Text 9	User	!
Text 9	Clerk	"And for the meat pizza, did you want the meat lovers?"
Text 9	User	sure sounds good
Text 9	Clerk	"Okay, so you would like a large thin crust 4 cheese pizza and a large regular crust meat lovers pizza?"
Text 9	User	yup sounds good!
Text 9	Clerk	Anything else?
Text 9	User	that will be all thanks
Text 9	Clerk	"Okay, pickup or delivery?"
Text 9	User	"pickup please, and can I pay when I arrive?"
Text 9	Clerk	"Yes, your total will be $28.00. What's your name for the order?"
Text 9	User	Marie
Text 9	Clerk	"Okay, great! Your order will be ready in 20 minutes Marie!"
Text 9	User	"Thanks so much, have a good night!"
Text 10	User	"Hi, I got a coupon in the mail for my birthday, buy one pizza get one free. Can I use it now?"
Text 10	Clerk	"Happy Birthday! And sure, I just need the 4 numbers on the bottom right"
Text 10	User	Thank you! 1234
Text 10	Clerk	Great! What pizzas would you like?
Text 10	User	We're vegetarians but we don't like cheese
Text 10	Clerk	"Okay well there's our vegan pizza or our veggie supreme pizza which we can hold the mozzarella on, or you can create your own pizza without cheese and add any of our vegetable toppings"
Text 10	Clerk	or pineapple too
Text 10	User	"Got it, okay I think the vegan pizza should be good. 2 of those please"
Text 10	Clerk	okay what size for those?
Text 10	User	large
Text 10	Clerk	okay 2 large vegan pizzas. What type of crust would you like on each?
Text 10	User	How thin is the thin crust?
Text 10	Clerk	"I'd say it's about half an inch, it's pretty crispy"
Text 10	User	One thin and one thick crust please
Text 10	Clerk	"We have thin, regular and deep-dish as our crust options, so for the thick one do you want regular or deep-dish?"
Text 10	User	regular
Text 10	Clerk	"Okay so far you want 1 large thin crust vegan pizza and 1 large regular crust vegan pizza, right?"
Text 10	User	"yes, and that should be all"
Text 10	Clerk	Alright great! For the two pizzas it comes to $14 after the coupon. Would you like to pickup in store or have it delivered for a fee of $3?
Text 10	User	"Delivery, please. Our address is 123 elm st."
Text 10	Clerk	Great so your total is $18. Would you like to pay now or when it arrives?
Text 10	User	"When it arrives, and shouldn't it be $17.00?"
Text 10	Clerk	"I'm sorry, my mistake! Yes your total will be $17. Your order should arrive in about 25 minutes."
Text 10	Clerk	"Thank you for choosing Tony's, and Happy Birthday!"
Text 10	User	Thank you!
Text 11	User	when do you close
Text 11	Clerk	What day?
Text 11	User	tonight
Text 11	Clerk	10p.m.
Text 11	User	is delivery different?
Text 11	Clerk	"No, sorry. We stop taking delivery orders at 9:50."
Text 11	User	then can I get two pizzas and some garlic knots delivered around 8 tonight?
Text 11	Clerk	"We don't have garlic knots, but some sides we do have are bread sticks and cheese sticks."
Text 11	User	okay 1 of each then
Text 11	Clerk	"Alright, 1 side of bread sticks and 1 side of cheese sticks. What kind of pizzas would you like?"
Text 11	User	1 large deep dish with all the meats and extra bacon and large with all the cheeses
Text 11	Clerk	"Okay, what type of crust would you like the second pizza to have?"
Text 11	User	normal i guess
Text 11	Clerk	"We have regular, is that alright?"
Text 11	User	alright
Text 11	Clerk	"So one large deep dish pizza with pepperoni, ham, bacon, and sausage with extra bacon and one large regular crust 4 cheese pizza?"
Text 11	Clerk	and 1 bread sticks and 1 cheese sticks
Text 11	User	actually no ham
Text 11	Clerk	"Okay, so one large deep dish pizza with pepperoni, bacon, and sausage with extra bacon and one large regular crust 4 cheese pizza, 1 side of bread sticks, and 1 side of cheese sticks?"
Text 11	User	yes that's it
Text 11	Clerk	"Okay, that will be $57.50. Would you like pickup or delivery?"
Text 11	User	when will it be ready?
Text 11	Clerk	20 minutes
Text 11	User	ill pickup and pay then
Text 11	Clerk	"alright, thank you for choosing Tony's!"
Text 12	User	"Hi, I'll take a medium 4 Cheese Pizza with olives on regular crust, 1 order of bread sticks, and a cola. I want it delivered to 123 elm st. please."
Text 12	Clerk	delivery is $3 extra
Text 12	User	That's fine
Text 12	Clerk	"$22.50 total, wanna pay now or when its delivered?"
Text 12	User	Now please
Text 12	Clerk	"name, number and expriration on the card?"
Text 12	User	"Jennifer Carlsdale, Mycard, 12345, end of the year"
Text 12	Clerk	"should be there in 25 minutes, thanks for choosing Tony's"
Text 12	User	"Alright, thanks!"
Text 13	User	Hi I'd like to order a pizza and two drinks for delivery
Text 13	Clerk	You're going to need to be more specific
Text 13	User	"Yeah I know, give me a minute just finalizing what I want"
Text 13	User	"okay large Hawaiian, large 4 cheese with pepperoni and a lemon soda and and ginger ale"
Text 13	Clerk	Pickup or delivery?
Text 13	User	"Last week they gave me a orange soda instead of lemon and I called and they said I could get a free one, just had to tell them it's Marissa"
Text 13	Clerk	"Okay, did they tell you if they wrote a note about it and where they left it?"
Text 13	User	"they just said to say it's Marissa and explain what happened, they should have let you know"
Text 13	Clerk	Well normally we're supposed to leave a note about that
Text 13	User	so because someone forgot I don't get the drink I deserve?
Text 13	User	This is ridiculous
Text 13	Clerk	I can ask around and see if anyone heard about this last week
Text 13	Clerk	Just give me one moment
Text 13	User	yes please that would be a smart idea
Text 13	Clerk	"Okay someone remembers a Melissa, what did you say your name was?"
Text 13	User	Melissa yes
Text 13	Clerk	"Wait, I thought you said Marissa before"
Text 13	User	"they probably heard my name wrong over the phone, marissa isn't too common"
Text 13	User	it happens all the time
Text 13	Clerk	So are you Marissa or Melissa?
Text 13	User	Marissa
Text 13	Clerk	But they heard Melissa
Text 13	User	ugh this is unbelievable
Text 13	User	this is my last order from this place until they get better help
Text 13	User	I'll take delivery and pay when it arrives
Text 13	Clerk	"Okay, what kind of crusts did you want?"
Text 13	User	regular
Text 13	Clerk	"Alright, $40.50"
Text 13	User	fine
Text 13	Clerk	Thanks for ordering at Tony's
Text 14	User	What kinds of cheese do you offer?
Text 14	Clerk	"We offer mozzarella, cheddar, swiss, and provolone for our pizzas. The cheese on the cheese sticks is a mix of cheddar and mozzarella"
Text 14	User	"cool, do you have a pizza that blends all of those cheeses?"
Text 14	Clerk	"Yeah! One of our specialty pizzas is the 4 cheese, which has all of them"
Text 14	User	"Okay, that sounds good"
Text 14	Clerk	"Great! We offer it in small, medium, and large and in thin crust, regular, deep-dish, or gluten free."
Text 14	User	Small and gluten free please
Text 14	Clerk	"Okay, any additional toppings?"
Text 14	User	"Nope, that should be all"
Text 14	Clerk	Great! Delivery or pickup
Text 14	User	Delivery
Text 14	Clerk	Okay your total is $18. How would you like to pay?
Text 14	User	I can pay now
Text 14	Clerk	okay i just need your card information
Text 14	User	"Mycard, 1234, it expires at the end of this year"
Text 14	User	and my name's Helen Smith
Text 14	User	I'm at 123 elm st.
Text 14	Clerk	"Great it should arrive in 20 minutes, thank you for ordering from Tony's Pizzeria!"
Text 14	User	Thanks!
Text 15	User	Hi what are the different sizes
Text 15	Clerk	"Our sizes are small, medium, and large"
Text 15	User	whats the difference
Text 15	Clerk	"Small is 10"", medium is 12"", and large is 14"""
Text 15	User	but like how many is that for
Text 15	Clerk	"I would say the small is good for 2-3 people, the medium for 3-4, and the large for 4-5"
Text 15	User	okay and how many for the sodas
Text 15	Clerk	the sodas are for about 8 people
Text 15	User	"alright ill do two large thin crust, one pepperoni the other 4 cheese with bacon plus an orange soda. We're just 6 so is the pizza good the next day?"
Text 15	Clerk	"Yes, it is"
Text 15	Clerk	Would you like pickup or delivery?
Text 15	User	ok good that's it
Text 15	Clerk	"Okay, would you like pickup or delivery?"
Text 15	User	delivered
Text 15	Clerk	"Okay, what address would you like it to be delivered to?"
Text 15	User	123 elm st
Text 15	User	can you call? we have to bring the dog inside
Text 15	Clerk	"Alright, 123 elm street, and yes we can call when we arrive. You're total is $34.50. Would you like to pay now or when it gets delivered?"
Text 15	User	once its delivered
Text 15	Clerk	"Okay, thank you for ordering from Tony's! It will be there in 25 minutes."
Text 15	User	great thank you so much!
Text 16	User	Hi! I'm gluten free. What pizza options do you have?
Text 16	Clerk	we can make any of them gluten free
Text 16	User	"Okay, great!"
Text 16	User	Is there a topping limit?
Text 16	Clerk	Nope
Text 16	User	"Okay, I'll get a large pizza with all the cheeses, veggies, and meats, and pineapple too"
Text 16	Clerk	gluten-free still?
Text 16	User	yes
Text 16	Clerk	okay any sides or drinks?
Text 16	User	No thank you
Text 16	Clerk	alright would you like it delivered or do you wanna pick up in store?
Text 16	User	Pick up please
Text 16	Clerk	"alright your total is $37, would you like to pay now or once you arrive?"
Text 16	User	When I arrive
Text 16	Clerk	great it should be ready in 30 minutes. What was your name?
Text 16	User	Haley
Text 16	Clerk	Great! Just tell the cashier your name when you arrive. See you then!
Text 16	User	"Great, thanks!"
Text 17	User	Hi is this Tony's Italian Pizzeria?
Text 17	Clerk	"Yes, How can I help you?"
Text 17	User	Hi I was wondering how much a large gluten-free pizza would cost?
Text 17	Clerk	The base price is $21.00 but if you want to add toppings the price would increase
Text 17	User	Alright then I'll take a large gluten free cheese pizza with green peppers please
Text 17	Clerk	"Okay, any sides?"
Text 17	User	Are there any sides that are gluten free?
Text 17	Clerk	Our green salad is gluten free
Text 17	User	"Alright no sides then, I'll just get a cola along with the pizza"
Text 17	Clerk	"Alright, pickup or delivery?"
Text 17	User	Delivery please
Text 17	Clerk	"Alright, your total is $29.50. What address would you like it to be delivered to?"
Text 17	User	I'm sorry I know the topping and soda was extra but is $29.50 correct?
Text 17	Clerk	"Yes, $21.00 for the pizza, $2 for the green peppers, $3.50 for the soda, and $3 for delivery"
Text 17	User	"Oh right the delivery charge! I forgot about that, sorry"
Text 17	User	Do I have to pay now or can I pay the delivery guy?
Text 17	Clerk	You can pay the delivery guy
Text 17	User	Could he break $100?
Text 17	Clerk	"I don't think so, sorry. What address should we deliver to?"
Text 17	User	Actually I'll just pick it up so I can use my card
Text 17	Clerk	"Okay, then that will be $26.50."
Text 17	User	Great! When should I come to pick it up?
Text 17	Clerk	It will be ready in 25 minutes!
Text 17	User	Great I'll be there then
Text 17	Clerk	Great! Thanks for ordering from Tony's! Have a great day!
Text 17	User	You too! Thanks for all your help!
Text 18	User	"Hey, can you guys deliver to 123 elm st?"
Text 18	Clerk	"In Anytown, right?"
Text 18	User	Yes!
Text 18	Clerk	Yup that's within our 5-mile radius
Text 18	User	"Okay, great!"
Text 18	User	I'll take a large 4 cheese pizza please
Text 18	User	deep dish
Text 18	Clerk	is that it
Text 18	User	And two orders of bread sticks as well
Text 18	Clerk	okay $33
Text 18	User	"Great, I'll pay when it gets here"
Text 18	Clerk	itll be there in 20
Text 18	User	"Alright, great, thank you!"
Text 19	User	Hey it's Samantha can I get my usual
Text 19	Clerk	Yes of course that will be $30 dollars with the delivery fee
Text 19	User	Is Johnny working tonight?
Text 19	Clerk	"Sorry, he'll be here tomorrow"
Text 19	User	"ah darn I was hoping to see him, I'll swing by tomorrow then"
Text 19	Clerk	Will you still be ordering tonight?
Text 19	User	yeah yeah I might as well. Are you guys busy? how long will the delivery take?
Text 19	Clerk	About 30 minutes
Text 19	User	"wow you guys must be pretty busy, good luck tonight"
Text 19	Clerk	"Thanks, and thanks for ordering from Tony's!"
Text 20	User	What's your best pizza?
Text 20	Clerk	"Ooh probably the 4 cheese or the meat lovers, depending on what you like"
Text 20	User	I like a very plain pizza
Text 20	Clerk	then 4 cheese is probably your best bet. You can customize the cheeses too if there's one you don't like
Text 20	User	What cheeses does the four cheese have?
Text 20	Clerk	the 4 cheese has
Text 20	Clerk	oops sorry typo
Text 20	Clerk	"the 4 cheese has mozzarella, cheddar, swiss, and provolone"
Text 20	User	"Ok, I'm good with that combination"
Text 20	User	Can you tell me about your soups?
Text 20	Clerk	we don't have soup unfortunately
Text 20	User	Salads?
Text 20	Clerk	We have a green salad and a Caesar salad
Text 20	User	What's on the green salad?
Text 20	Clerk	its lettuce with tomatoes and carrots
Text 20	User	Interesting
Text 20	User	Is there a make your own salad option available?
Text 20	User	Like with the pizza toppings?
Text 20	Clerk	"Well you can ask to hold certain ingredients from the salad or ask for extra, but if you wanted to add pizza toppings it would cost the same as if it were added to a pizza"
Text 20	User	"Hmm that sounds complicated, maybe I'll just get the Caesar"
Text 20	Clerk	okay so you'd like a 4 cheese pizza and a Caesar salad?
Text 20	User	"Yeah, but I'm pretty hungry so maybe I should order more"
Text 20	Clerk	okay let me just get the size and crust type of the pizza from you first
Text 20	User	What's the largest you guys have ever gotten?
Text 20	User	order that is
Text 20	User	I'd like a large pizza with regular crust
Text 20	Clerk	Well once someone orders 10 or more pizzas we need at least 2 days in advance since it becomes like catering
Text 20	Clerk	But the largest catering order we ever got was 50 pizzas and like 6 of each side
Text 20	User	Oh I see well I'm just ordering for myself so I probably won't need catering
Text 20	Clerk	"alright then, what else would you like?"
Text 20	User	I think Ill also take one small thin crust Hawaiian pizza and then that should be it
Text 20	Clerk	"Great! So that's a large regular 4 cheese pizza, a Caesar salad and a small thin crust Hawaiian pizza?"
Text 20	User	Yep!
Text 20	Clerk	"Great! Your total is $36, would you like to pick up in store or have it delivered for $3 extra?"
Text 20	User	"Maybe pickup, but what's the weather like there, is it really rainy?"
Text 20	Clerk	"It's been overcast and the weather said it might rain, did you want to order it for now or later tonight?"
Text 20	User	Right now please
Text 20	User	I can pick it up if it's not raining now
Text 20	Clerk	yeah it's not raining now so you should be good
Text 20	User	"Alright, what time will it be ready?"
Text 20	Clerk	"should take about 25 minutes, would you like to pay now or when you get here?"
Text 20	User	When I get there please
Text 20	Clerk	Alright and what was your name
Text 20	User	Tina
Text 20	Clerk	Great Tina we'll see you in 25!
Text 20	User	Great!
Abnormal 1	Clerk	"Tony's pizza, how can I help you?"
Abnormal 1	User	"Hi, um, I want to order a pizza. How much does a large Hawaiian pizza with regular crust cost?"
Abnormal 1	Clerk	Uhh lemme see the large Hawaiian with what size crust again? I'm sorry.
Abnormal 1	User	Regular
Abnormal 1	Clerk	Regular should be fourteen dollars
Abnormal 1	User	"Okay. Um, and if I wanted to add a topping to that."
Abnormal 1	Clerk	Yeah
Abnormal 1	User	"Yeah, how much do you know how much things cost?"
Abnormal 1	Clerk	"Uh sir, sir, do you have a mask you could put on?"
Abnormal 1	Clerk	"Uh no, no you can't hold a napkin over your mouth. You need a real mask."
Abnormal 1	User	What what huh?
Abnormal 1	Clerk	We don't have that.
Abnormal 1	Clerk	We don't offer that. So we can't give you one. You need to have one. Uh it says on the door. There's a sign.
Abnormal 1	Clerk	"Um so if you could please leave. Yeah, you have to leave sorry we can't have you in here."
Abnormal 1	Clerk	"Thank you. So sorry about that. Ma'am, uh guy came in without a mask on. We just have to have them leave, you were saying you wanted the large Hawaiian what else would you like?"
Abnormal 1	User	I was just wondering about toppings. Um so I do-- how much do the toppings cost?
Abnormal 1	Clerk	"It depends on the topping, um our cheeses are one fifty uh our vegetables are two dollars and meats are two fifty except for bacon and sausage are three"
Abnormal 1	User	"Okay. Um, so I think I would like to add some black olives to the Hawaiian pizza."
Abnormal 1	Clerk	Sounds good.
Abnormal 1	User	"Okay. Um, and then one order breadsticks and an orange soda, please."
Abnormal 1	Clerk	Breadsticks and an orange soda. Is there anything else I can get you?
Abnormal 1	User	"Um, No, that's it. Right. But can you repeat my order back too. So I know you have it."
Abnormal 1	Clerk	"Yeah, um it was a large Hawaiian with regular crust, you wanted to add black olives. Ah, forgive me. You wanted breadsticks and then I know there was an orange soda I just meant-- I just forgot one of the sides."
Abnormal 1	User	Yeah yeah that was everything.
Abnormal 1	Clerk	"Okay, so just breadsticks and orange soda, alright. Okay. Um would you like to pay over the phone, or um if you're picking up here or if you're getting it delivered um, to the delivery person. How would you like to pay?"
Abnormal 1	User	"Um, can I have delivery and pay you over the phone?"
Abnormal 1	Clerk	"Sure. Sounds good. Um, so with the delivery fee. Let me just put this all into the register."
Abnormal 1	Clerk	"Uhh orange soda, and breadsticks, large regular pizza."
Abnormal 1	Clerk	And black olives uhh with delivery fee total comes to twenty-nine fifty.
Abnormal 1	User	"Okay, that's good."
Abnormal 1	Clerk	"Great, I'll just need your card information."
Abnormal 1	User	"Okay, um, it's a mycard. ( okay) The number is one-two-three-four-five and the expiration is the end of the year."
Abnormal 1	Clerk	"Alright, sounds good, um"
Abnormal 1	Clerk	The delivery-- we're a bit busy. Um so uh the delivery-- It should be delivered around like thirty-five minutes from now if that's all right.
Abnormal 1	User	Okay.
Abnormal 1	User	"Great. Well, enjoy your pizza."
Abnormal 1	User	"Thank you, have a nice day."
Abnormal 1	Clerk	You too. Bye.
Abnormal 1	User	Bye.
Abnormal 2	User	Ring ring ring
Abnormal 2	Clerk	"Hi, Tony's Pizza. How can we help you?"
Abnormal 2	User	"Hi, um, can I order a, uh large pizza for delivery, uh, in a couple hours from tonight?"
Abnormal 2	Clerk	"Um, I'm sorry, I, I can't hear you. What did you say?"
Abnormal 2	User	"Uh, a large pizza, um, I just need it a couple hours from now."
