Conversation	Speaker	Transcript
Text_9	Clerk	"Ok, what pizza crust and size would you like for your 4 cheese pizza?"
Text_9	User	Medium deep dish crust.
Text_9	Clerk	Got it. Would you like to have any drinks or sides today?
Text_9	User	"Well… lemon soda, please."
Text_9	Clerk	"Ok, one lemon soda. Anything else?"
Text_9	User	"No, that’s all."
Text_9	Clerk	"Well then, how would you like to get your order today? Pick-up or delivery?"
Text_9	User	Delivery.
Text_9	Clerk	"Ok John, may I have your address and phone number, please?"
Text_9	User	"1410 NE Campus Parkway, Seattle. And my phone number is 206-123-4567."
Text_9	Clerk	"Ok, so your total today is 22 dollars. And how would you like to make your payment today?"
Text_9	User	Credit card.
Text_9	Clerk	May I have your credit card information?
Text_9	User	"MyCard, 12345. The expiration date is end of the year."
Text_9	Clerk	"Ok, your order will arrive at your place in about 40 minutes. Is that ok?"
Text_9	User	Ok. great.
Text_9	Clerk	Ok nice. Have a wonderful day!
Text_9	User	Bye!
Text_10	Clerk	"Hello, it's UW pizza! What can I help you with today?"
Text_10	User	"I’d like to order, please."
Text_10	Clerk	"Ok, may I have your name first, please?"
Text_10	User	John Doe. J-o-h-n D-o-e.
Text_10	Clerk	"Hi John, what kind of pizza would you like today?"
Text_10	User	I’d like 1 Hawaiian and 1 vegan and 1 breadsticks and 1 caesar salad and 5 mineral water.
Text_10	Clerk	"Ok, what pizza crust and size would you like for your Hawaiian pizza?"
Text_10	User	Large thin crust.
Text_10	Clerk	And for your vegan pizza?
Text_10	User	Also large thin crust.
Text_10	Clerk	"Ok, just to confirm, did you order other pizzas or just these two pizzas?"
Text_10	User	Just these two.
Text_10	Clerk	Great. And you also like to have one Caesar salad and five mineral water right?
Text_10	User	"Yeah, and one breadsticks."
Text_10	Clerk	Ok. Anything else?
Text_10	User	That’s all.
Text_10	Clerk	"Ok, Your total today is 69.5 dollars. And how would you like to get your order today? Pick-up or delivery?"
Text_10	User	My friend will go pick it up for me. Is that okay?
Text_10	Clerk	That’s fine. But may I have your friend’s name and phone number?
Text_10	User	Jane Smith. J-a-n-e S-m-i-t-h. 206-7654-321.
Text_10	Clerk	"Alright, and how would you like to pay today?"
Text_10	User	My friend will pay in cash.
Text_10	Clerk	"Ok, sounds good. Please come to pick up your order in 30 minutes."
Text_10	User	Great. Thank you very much!
Text_10	Clerk	You are welcome. Have a nice day.
Text_10	User	Bye-bye!
Text_10	Clerk	Bye~
Text_11	Clerk	"Hello, it's UW pizza! What can I help you with today?"
Text_11	User	"Hi, I would like to have seven large pepperoni pizzas."
Text_11	Clerk	"7 large pepperoni pizza, ok, and how’d you like your crust?"
Text_11	User	"Umm... can I have thin crust on three of them and regular crust on 3 of them and deep dish on 1 of them, please."
Text_11	Clerk	Ok. Any sides or drinks?
Text_11	User	"Yeah, can I have 7 mineral water, please."
Text_11	Clerk	"7 mineral water, OK. Would you like to pick up your order or get it by delivery?"
Text_11	User	Delivery.
Text_11	Clerk	"Ok. May I have your name, please?"
Text_11	User	Andy.
Text_11	Clerk	"Ok, Andy. And your address and phone number, please?"
Text_11	User	"My address is 3925 Adams Ln NE, Seattle and my phone number is 255-321-7921."
Text_11	Clerk	"Ok, 3925 Adams Ln NE, Seattle. Phone number"
Text_11	User	Yup!
Text_11	Clerk	"Ok. The total is 131.5 dollars. How would you like to pay, in cash or credit card?"
Text_11	User	Credit card.
Text_11	Clerk	"Ok, may I have your card information, please?"
Text_11	User	"The card type is MyCard, the credit card number is 12345 and the expiration date is end of the year."
Text_11	Clerk	"Ok, 12345 and end of the year. Is that right?"
Text_11	User	That’s right.
Text_11	Clerk	Great. Your order will be delivered to your place in 45 minutes.
Text_11	User	Ok.
Text_11	Clerk	Thanks for your order. Have a nice day!
Text_11	User	Yup. You too.
Text_12	Clerk	"Hello, it's UW pizza! What can I help you with today?"
Text_12	User	"Hi, my name is Andy, and I would like to have one Meat Lovers and one 4 Cheese today."
Text_12	Clerk	One Meat Lovers and one 4 Cheese. How’d you like your crust and size?
Text_12	User	"Well, all thin crust and all medium size, please."
Text_12	Clerk	Thin crust and medium. Would you like any sides?
Text_12	User	One Caesar salad.
Text_12	Clerk	And any drinks?
Text_12	User	No thanks.
Text_12	Clerk	"Ok, would you like to pick up your order or get it by delivery?"
Text_12	User	I would like to pick it up myself.
Text_12	Clerk	"Sure. The total would be 36 dollars, and your order will be ready in 35 minutes. May I have your phone number?"
Text_12	User	255-321-7921
Text_12	Clerk	"255-321-7921, right?"
Text_12	User	Yup.
Text_12	Clerk	"Great, anything else?"
Text_12	User	That’s all.
Text_12	Clerk	Thank you for your order. Have a nice day!
Text_12	User	Ok Bye~
Text_13	Clerk	"Hello, UW pizza."
Text_13	User	"Hi, can I have one large veggie Supreme with two extra bacon with thin crust?"
Text_13	Clerk	OK. Anything else?
Text_13	User	"Yeah, uh...can I also have two cheese sticks and two lemon sodas, please?"
Text_13	Clerk	With no pizza?
Text_13	User	Wait what? I thought I had ordered one large veggie Supreme pizza.
Text_13	Clerk	No you didn’t. So one large veggie supreme pizza?
Text_13	User	"Uh...one large veggie Supreme pizza with two extra bacon with thin crust, please."
Text_13	Clerk	Ok. Anything else?
Text_13	User	That’s all.
Text_13	Clerk	Would you like to pick up your order or get it delivered?
Text_13	User	deliver.
Text_13	Clerk	"Ok, that’s 48 dollars in total."
Text_13	User	Wait...why is it 48 but not 45? Do you charge any delivery fee?
Text_13	Clerk	"Yeah. If you don’t want to get an additional charge, you should come to pick it up."
Text_13	User	No that’s fine. 
Text_13	Clerk	Ok. So what’s your name?
Text_13	User	Andy. 
Text_13	Clerk	And your address?
Text_13	User	"My address is 3925 Adams Ln NE, Seattle"
Text_13	Clerk	And your phone number?
Text_13	User	255-321-7921
Text_13	Clerk	Would you pay in cash or in a credit card?
Text_13	User	Cash.
Text_13	Clerk	Ok. Your order will be delivered to you in 30 minutes.
Text_13	User	Great. Can’t wait for it.
Text_13	Clerk	Thanks for your order at UW pizza.
Text_14	Clerk	"Hello, it's UW pizza!"
Text_14	User	"Hi, can I just order drinks?"
Text_14	Clerk	Sure. What would you like to drink?
Text_14	User	Nice. Uh...do you guys have root beer?
Text_14	Clerk	Yeah.
Text_14	User	Oh great! Can I have 50 root beer?
Text_14	Clerk	You what? 
Text_14	User	I would like to have 50 root beer. Is it ok?
Text_14	Clerk	50? I don’t think we have that much root beer left. Could you please order something else?
Text_14	User	oh ok...then can I have 10 for each drink you guys have?
Text_14	Clerk	10 bottles for each drink? Including mineral water?
Text_14	User	Yes.
Text_14	Clerk	"Ok, cool."
Text_14	User	How much would that be?
Text_14	Clerk	...wait a minute. That’s 220 dollars.
Text_14	User	Ok. Do you guys do the delivery?
Text_14	Clerk	Yeah! With a 3-dollar additional charge. Is that okay?
Text_14	User	That’s fine. Here is my address
Text_14	Clerk	"3925 Adams Ln NE, Seattle. And may I have your name and phone number, please?"
Text_14	User	"Yeah, my number is 255-321-7921"
Text_14	Clerk	"255-321-7921. And your name, sir?"
Text_14	User	Andy. How long is it gonna take to deliver them to my place?
Text_14	Clerk	About 50 minutes.
Text_14	User	Well…that’s too long. I think I will just pick it up myself.
Text_14	Clerk	That’s fine. Your order will be ready in 10 minutes.
Text_14	User	Ok.
Text_14	Clerk	Thanks for your order today. Have a nice day.
Text_14	User	"Yup, you too."
Text_15	Clerk	"Hello, it's UW pizza! What can I help you with today?"
Text_15	User	"Hi, I am wondering if you guys have thin crust pizza?"
Text_15	Clerk	"Yes, we do."
Text_15	User	Oh nice. Can I have one Pepperoni with a thin crust in large size?
Text_15	Clerk	Sure. Any sides or drinks?
Text_15	User	"Um...let me think...no, I think I am fine."
Text_15	Clerk	Ok. Would you like to pick up your order or get it delivered?
Text_15	User	"Delivery, please."
Text_15	Clerk	Ok. The total would be 17 dollars then.
Text_15	User	Ok.
Text_15	Clerk	May I have your name?
Text_15	User	Andy.
Text_15	Clerk	"Andy. May I have your address, please?"
Text_15	User	"Wait...actually, can I pick up myself?"
Text_15	Clerk	"Oh, sure. If you come pick it up yourself, the total would be 14 dollars."
Text_15	User	Ok.
Text_15	Clerk	May I have your phone number?
Text_15	User	Ok. Please wait. 
Text_15	Clerk	Ok.
Text_15	User	My phone number is 255-321-7921
Text_15	Clerk	255-321-7921. Great. Your order will be ready in about 15 minutes.
Text_15	User	Oh...but it takes me 30 minutes to get there. Can you guys start preparing my order after 15 minutes?
Text_15	Clerk	Sure! Then come here 30 minutes later and your pizza would be fresh from the oven!
Text_15	User	Ok nice. Thank you.
Text_15	Clerk	Have a nice day!
Text_15	User	You too!
Text_16	Clerk	"Hello, it's UW pizza! How can I help you today?"
Text_16	User	Hi there. How are you today?
Text_16	Clerk	I’m great! What would you like to order?
Text_16	User	"Yeah, can I have 3 Meat Lovers?"
Text_16	Clerk	3 meat lovers. And how would you like the crust and size?
Text_16	User	"Just regular crust and medium size, please."
Text_16	Clerk	Ok. Would you like any sides?
Text_16	User	"Yes, I would like to have 3 cheese sticks."
Text_16	Clerk	3 cheese sticks. And any drinks?
Text_16	User	No thanks.
Text_16	Clerk	Ok. Would you like to pick up your order or get it delivered?
Text_16	User	"Deliver, please."
Text_16	Clerk	"That would be 42 dollars in total. May I have your name please, sir?"
Text_16	User	"Yes, my name is Andy."
Text_16	Clerk	"Ok, Andy. May I have your address, please?"
Text_16	User	"3925 Adams Ln NE, Seattle"
Text_16	Clerk	"3925 Adams Ln NE, Seattle. And may I have your phone number?"
Text_16	User	255-321-7921
Text_16	Clerk	"255-321-7921. How would you like to pay, in cash or credit card?"
Text_16	User	Credit card.
Text_16	Clerk	Ok. May I have your credit card information?
Text_16	User	"Yup sure. The card type is MyCard, the credit card number is 12345 and the expiration date is end of the year."
Text_16	Clerk	Ok. Your pizza will arrive in about 50 minutes.
Text_16	User	Sound great.
Text_16	Clerk	Thanks for your order. Bye!
Text_16	User	"Yup, bye~"
Text_17	Clerk	"Hello, UW pizza!"
Text_17	User	"Hi, can I have one cheese stick with Caesar salad?"
Text_17	Clerk	Wouldn’t you like some pizza?
Text_17	User	Yeah sure...um...can I have one small Pepperoni?
Text_17	Clerk	Ok. Do you need any extra toppings?
Text_17	User	Well I am ok.
Text_17	Clerk	"Ok, then how would you like your crust?"
Text_17	User	"Thin crust, please."
Text_17	Clerk	Ok. And what did you order for sides again?
Text_17	User	"Well, one cheese stick and one Caesar salad."
Text_17	Clerk	One cheese stick and one Caesar salad. Would you like some drinks?
Text_17	User	No thanks. And I will pick up the order myself.
Text_17	Clerk	Got it. The total would be 31 dollars. May I have your name?
Text_17	User	Andy.
Text_17	Clerk	"Ok, and your phone number?"
Text_17	User	255-321-7921
Text_17	Clerk	255-321-7921. Great. Thanks for your order. Your order will be ready in 20 minutes.
Text_17	User	Awesome.
Text_17	Clerk	Have a good day. Bye!
Text_17	User	"Yup, you also have a good day. Bye."
Text_18	Clerk	"Hello, it's UW pizza! What can I help you with today?"
Text_18	User	"Hi, can I have 10 large Pepperoni?"
Text_18	Clerk	10 large pepperonis. And how would you like your crust?
Text_18	User	Do you have any suggestions?
Text_18	Clerk	Gluten-free crust is my favorite! Would you like to try that?
Text_18	User	Oh...um...I think I would rather have thin crusts.
Text_18	Clerk	Thin crust is nice too!
Text_18	User	But maybe I can have one pizza with gluten-free crust to give it a try then.
Text_18	Clerk	So that’s 9 thin crust large Pepperoni and 1 gluten-free crust large Pepperoni.
Text_18	User	That’s right.
Text_18	Clerk	Would you like some sides? Our cheese sticks are very good!
Text_18	User	"Ok, I would like to try one too."
Text_18	Clerk	Ok. And would you like some drinks?
Text_18	User	No thanks.
Text_18	Clerk	Ok. Would you like to pick up your order or get it delivered?
Text_18	User	I would like to get it delivered.
Text_18	Clerk	Ok. And the total would be 150 dollars. May I have your name?
Text_18	User	Andy.
Text_18	Clerk	And your delivery address?
Text_18	User	"3925 Adams Ln NE, Seattle"
Text_18	Clerk	"3925 Adams Ln NE, Seattle. And your phone number?"
Text_18	User	255-321-7921
Text_18	Clerk	255-321-7921. Ok. And would you like to pay in cash or by credit card?
Text_18	User	Credit card for sure.
Text_18	Clerk	May I have your credit card information?
Text_18	User	"Yeah. So my card type is MyCard, credit card number is 12345 and the expiration date is end of the year."
Text_18	Clerk	Great. Your order will arrive in about 1 hour and 20 minutes. Is that OK?
Text_18	User	Ok. That’s fine.
Text_18	Clerk	Great. Thanks for your order today. Bye!
Text_18	User	Bye.
Text_19	Clerk	"Hi, UW pizza!"
Text_19	User	"Hi, Can I just order one cheese stick?"
Text_19	Clerk	Are you sure you don’t need some pizza?
Text_19	User	Um….that’s fine.
Text_19	Clerk	So only one cheese sticks. Any drinks?
Text_19	User	No thanks.
Text_19	Clerk	Ok. Would you like to pick up your order or get it delivered?
Text_19	User	I would pick it up myself.
Text_19	Clerk	Nice. That’s 9 dollars. May I have your name?
Text_19	User	Andy.
Text_19	Clerk	"Andy, Ok. And may I have your phone number, please?"
Text_19	User	255-321-7921.
Text_19	Clerk	255-321-7921. Your order will be ready in 10 minutes.
Text_19	User	"Ok, sounds great."
Text_19	Clerk	Thank you. Have a good day. Bye!
Text_19	User	Yup. You too.
Text_20	Clerk	"Hello, it's UW pizza."
Text_20	User	"Hi, can I have four large Pepperoni with thin crusts and one green salad, and two ginger ale, please?"
Text_20	Clerk	Wait a minute… Four large pepperonis with thin crusts. And what else?
Text_20	User	"One green salad and two ginger ale, please. And I would like to pick up the order myself."
Text_20	Clerk	One green salad and two ginger ale. Pick up. And the total would be 73 dollars. May I have your name?
Text_20	User	Andy and my phone number is 255-321-7921.
Text_20	Clerk	Andy. 255-321-7321. Is that right?
Text_20	User	No. It’s 255-321-7921.
Text_20	Clerk	255-321-7921. Ok. Your order will be ready in 40 minutes.
Text_20	User	That long?!
Text_20	Clerk	"Sorry, we’re a little busy right now."
Text_20	User	Ok that’s fine.
Text_20	Clerk	Thanks for your patience! 
Text_20	User	"Yup, no worry."
Text_20	Clerk	Have a good day. Bye!
Abnormal_1	Clerk	"Hello, it's UW pizza. What can I help you with today?"
Abnormal_1	User	"I’d like a Hawaiian pizza, a 4 cheese pizza, and a vegan pizza, please."
Abnormal_1	Clerk	...
Abnormal_1	User	Hello? 
Abnormal_1	Clerk	" Yup...sorry, it’s a bit noisy and messy here. Would you please repeat your order again? "
Abnormal_1	User	"Uh… Ok. I’d like a Hawaiian pizza, a 4 cheese pizza and a vegan pizza."
Abnormal_1	Clerk	"Ok, anything else?"
Abnormal_1	User	That’s it.
Abnormal_1	Clerk	"Just to go over your order again, so you would like to have one Hawaiian pizza, four 4 cheese pizzas."
Abnormal_1	User	I also said a vegan pizza.
Abnormal_1	Clerk	" Uh, sorry, what kind of pizza crust and size would you like today?"
Abnormal_1	User	Small size and thin crust for all 3 pizzas.
Abnormal_1	Clerk	Wait three pizzas! Can I go over your order again? I am so so sorry. It’s really noisy down here. My apology.
Abnormal_1	User	That’s okay. Calm down.
Abnormal_1	Clerk	So you would like to have one Hawaiian pizza?
Abnormal_1	User	Yes.
Abnormal_1	Clerk	And four 4 cheese pizzas?
Abnormal_1	User	"No, only one."
Abnormal_1	Clerk	"Ok, got it. And one vegan pizza right?"
Abnormal_1	User	That’s right.
Abnormal_1	Clerk	"Great, and can I have your name really quick?"
Abnormal_1	User	My name is John.
Abnormal_1	Clerk	"Ok, John. How would you like to get your order today? It would probably take more than an hour to deliver your order since it’s really busy at the moment."
Abnormal_1	User	"Ok, I’m fine with that. I’ll pick it up myself."
Abnormal_1	Clerk	"Ok, then your total today is 300 dollars. Oh oh...I mean 30 dollars. My bad."
Abnormal_1	User	That’s OK.
Abnormal_1	Clerk	Can I also have your phone number really quick? 
Abnormal_1	User	206-123-4567.
Abnormal_1	Clerk	"Ok, nice. Please come pick it up in 40 minutes."
Abnormal_1	User	Great.
Abnormal_1	Clerk	"Ok, have a nice day."
Abnormal_1	User	You too. Bye.
Abnormal_2	Clerk	" Hello, it's UW pizza. What can I help you with today?"
Abnormal_2	User	I’d like to order a veggie supreme with regular crust and medium size. That’s all.
Abnormal_2	Clerk	"Ok. May I have your name first, please?"
Abnormal_2	User	John Doe.
Abnormal_2	Clerk	"Ok John, how would you like to get your order today?"
Abnormal_2	User	By delivery.
Abnormal_2	Clerk	"Ok, may I have your address?"
Abnormal_2	User	"My address? 1410 NE Campus Parkway, Seattle."
Abnormal_2	Clerk	Ah...I am sorry...I am afraid that we are not able to deliver your order to your area. Is it possible for you to pick it up in person?
Abnormal_2	User	"Um… well, actually no."
Abnormal_2	Clerk	Ok then. Hope you can visit us next time.
Abnormal_2	User	Ok. Bye!
Abnormal_2	Clerk	Bye.
Abnormal_3	Clerk	"Hi, UW pizza."
Abnormal_3	User	...
Abnormal_3	Clerk	Hello?
Abnormal_3	User	Uh...sorry. The signal just cut off for a second.
Abnormal_3	Clerk	All right. What would you like to order?
Abnormal_3	User	Can I just have one .….pepperoni pizza?
Abnormal_3	Clerk	"Sorry, one what?"
Abnormal_3	User	One large...
Abnormal_3	Clerk	One large what?
Abnormal_3	User	…...pepperoni pizza...
Abnormal_3	Clerk	"Sorry, your signal is very bad. I cannot hear you clearly."
Abnormal_3	User	Oh...ok. Can I have one~large~pepperoni~pizza?
Abnormal_3	Clerk	One large pepperoni pizza. 
Abnormal_3	User	Yup that’s right.
Abnormal_3	Clerk	And how would you like your crust?
Abnormal_3	User	...
Abnormal_3	Clerk	Hello?
Abnormal_3	User	...
Abnormal_3	Clerk	Hello? Are you still there? I think you just cut off again.
Abnormal_3	User	Oh yeah. I am still here. What did you just say?
Abnormal_3	Clerk	I said how would you like your crust.
Abnormal_3	User	"Oh...thin crust, please."
Abnormal_3	Clerk	"Ok, thin crust.  Would you like to pick it up or get it delivered?"
Abnormal_3	User	...
Abnormal_3	Clerk	Hello?
Abnormal_3	User	...
Abnormal_3	Clerk	Hello? Are you still there?
Abnormal_3	User	(hang up)
Abnormal_4	Clerk	"Hi, UW pizza."
Abnormal_4	User	"Hi, can I have one small size veggie Supreme pizza with gluten-free crust?"
Abnormal_4	Clerk	"One small size veggie Supreme pizza. Wait for a second, I’ll be right back."
Abnormal_4	User	"Oh, ok."
Abnormal_4	Clerk	"Sorry, I’m back. What would you like your crust for your veggie supreme?"
Abnormal_4	User	"Yup, gluten-free crust, please."
Abnormal_4	Clerk	"Ok, gluten-free crust. Any sides or drinks?"
Abnormal_4	User	"Yup, lemon soda, please."
Abnormal_4	Clerk	...
Abnormal_4	User	Hello?
Abnormal_4	Clerk	"… Oh, wait a second. I have to talk with my coworker. "
Abnormal_4	User	Ah...ok.
Abnormal_4	Clerk	Hello? Are you still there?
Abnormal_4	User	"Yes, so how much is my order in total?"
Abnormal_4	Clerk	Would you like to pick it up or get it delivered?
Abnormal_4	User	"Yup, I would like to pick it up myself."
Abnormal_4	Clerk	All right. That’s 18 dollars and 50 cents in total.
Abnormal_4	User	Ok.
Abnormal_4	Clerk	...
Abnormal_4	User	Uh..hello? Are you there?
Abnormal_4	Clerk	"Oh, sorry. Could you wait for another second?"
Abnormal_4	User	Uh...I think I am done for today…(hang up)
