Conversation	Speaker	Transcript
Text_19	User	That’s the best price I’ve seen in years. John I gotta tell you they don’t make pizza places like this anymore.
Text_19	User	My address is 54321 St
Text_19	Clerk	We do our best to make our customers happy!
Text_19	User	"Oh, I can’t wait for this meal. Thanks a million John"
Text_19	Clerk	"So we will get your caesar salad, meat lover’s pizza, and ginger ale to 12345 St in about 20 minutes."
Text_19	User	"Oh, yeah, I think that’s right…um"
Text_19	User	You know what that sounds great
Text_19	Clerk	"Thank you for choosing pizza restaurant, we hope to see you again soon!"
Text_19	User	"Yeah! And I don’t know if you’ve been watching the Netflix lately, but they got some great cooking shows on there…there’s that Ramsey guy..."
Text_19	User	Ah!
Text_19	User	I gotta go
Text_19	User	See ya round!
Text_20	Clerk	"Hello this is Pizza, can I take your order?"
Text_20	User	Hi! Can I please get one regular pizza with ham?
Text_20	Clerk	And what kind of crust would you like on that?
Text_20	User	Do you have the gluten free crust?
Text_20	Clerk	"We do, for an additional $6."
Text_20	User	"6$, got it. That should be fine."
Text_20	Clerk	Pick up or delivery?
Text_20	User	Hm. How long will it to prepare the pizza?
Text_20	Clerk	Cook time is currently running 15 minutes.
Text_20	User	Got it - that should be enough time for me to swing by for Pick up!
Text_20	Clerk	"Okay, so we will get one gluten free medium pizza with ham in the oven for you.  Anything else?"
Text_20	User	Perfect. That’ll be all.
Text_20	Clerk	"Great, see you in 15 minutes at 12345 St."
Abnormal_1	Clerk	Hi! Welcome to Pizza. May I take your order?
Abnormal_1	User	Hello I need to large cheese pizzas two cokes with I need you to get off of that furnace right now do you hear me I swear to god I’m sorry
Abnormal_1	Clerk	Hi - erm - is everything alright there?
Abnormal_1	User	Do as your are told I’m so sorry
Abnormal_1	User	So I need
Abnormal_1	Clerk	Hello...
Abnormal_1	Clerk	"Ah, yes. Go ahead..."
Abnormal_1	User	Can you shut up for one minute?
Abnormal_1	User	Sorry I will need two large cheese pizzas and two cokes delivered to 12345 St.
Abnormal_1	User	Because you won’t get pizza if you keep acting this way is why
Abnormal_1	User	Did you get that?
Abnormal_1	User	Hello?
Abnormal_1	Clerk	"Hi… I believe so, yes. So that’s 2 large cheese, and two cokes?"
Abnormal_1	Clerk	Is that all for you?
Abnormal_1	User	yes delivered to ugh i swear you to 12345 St that’s all
Abnormal_1	Clerk	Do you need a moment?
Abnormal_1	Clerk	"Please, take your time"
Abnormal_1	User	"Did you get that?  Two pizzas, two cokes"
Abnormal_1	Clerk	Yes - two pizzas two cokes. That’s all for you?
Abnormal_1	User	That’s it
Abnormal_1	Clerk	Alright - and you said delivery. That will be $42
Abnormal_1	Clerk	Would you like me to take your card now?
Abnormal_1	User	"Hey get me my pocket book will you, the red one no the red one yes that one"
Abnormal_1	User	Okay yes it is 1234 1234 1234 stop that 1234
Abnormal_1	Clerk	"Sorry, could you repeat that? I missed the last four digits."
Abnormal_1	User	Yes shush for one second
Abnormal_1	User	1234 1234 1234 1234
Abnormal_1	User	You get that that time?
Abnormal_1	Clerk	"Yes, I’ve got 1234 1234 1234 1234"
Abnormal_1	User	Yeah 1234 that’s right when are you coming?
Abnormal_1	User	No the dog doesn’t want to eat that missy
Abnormal_1	Clerk	Great. We can be there in 30 minutes.
Abnormal_1	Clerk	"Sorry, did you say something else?"
Abnormal_1	User	Okay thank you bye
Abnormal_1	Clerk	Ah…ok. Bye then.
Abnormal_2	Clerk	"Hi, welcome to pizza! How can I help you?"
Abnormal_2	User	hello I need to place a takeout order
Abnormal_2	Clerk	No problem. Can I get a name ?
Abnormal_2	User	It’s for John
Abnormal_2	Clerk	Great. And what would you like today?
Abnormal_2	User	I’m going to need a selection of 5 large pizzas for our party.
Abnormal_2	Clerk	.........
Abnormal_2	User	Can you recommend a crowd pleasing variety?
Abnormal_2	User	Hello?
Abnormal_2	Clerk	Hi John - I’m going to need to put you on hold for just a minute. Is that okay?
Abnormal_2	User	Sure that’s fine
Abnormal_2	Clerk	Thank you. That’ll just be a minute
Abnormal_2	Clerk	................
Abnormal_2	Clerk	Beep boop
Abnormal_2	Clerk	................
Abnormal_2	Clerk	"Hi, John, thanks for holding. Are you still there?"
Abnormal_2	User	……
Abnormal_2	Clerk	"Hello, John?"
Abnormal_2	User	"Hi yes, I need five assorted large pizzas."
Abnormal_2	Clerk	"Ah 5 assorted pizzas. I’d recommend the Meat lovers, cheese, vegan, Hawaiian, and veggie supreme. We also have pepperoni available."
Abnormal_2	User	The first options you listed sound fine.  And can you vary the crusts as well?  We’ll need to pick up at 2pm.
Abnormal_2	Clerk	"Sure thing. The Hawaiian traditionally only comes on regular. How about this - one deep dish meat lovers, a gluten free veggie supreme, a gluten free vegan, and a thin crust cheese?"
Abnormal_2	User	that sounds great
Abnormal_2	Clerk	"Perfect, it’ll be ready for you at 2."
Abnormal_2	User	thank you so much
Abnormal_2	Clerk	Do you need anything else today?
Abnormal_2	User	nope that’ll be all
Abnormal_2	Clerk	Great. See you then!
Abnormal_3	Clerk	Hello this is Pizza can i take your order?
Abnormal_3	User	"Hi! Yes, I’d like to place an order for delivery"
Abnormal_3	Clerk	"Come again, for pickup or delivery?"
Abnormal_3	User	Hi - I’d like to place a delivery order. Can I just get one small meat lovers with gluten free crust?
Abnormal_3	Clerk	You say you would love the caesar salad and free breadsticks?  We don’t have any promotions going on right now.
Abnormal_3	User	Erm - no - just the pizza. I’d like one small gluten free meat lovers.
Abnormal_3	Clerk	A pizza?  Sure what kind did you say again?
Abnormal_3	User	SMALL. GLUTEN FREE. MEAT LOVERS PIZZA.
Abnormal_3	User	Did you get that?
Abnormal_3	Clerk	"Oh that’s much better.  So you what a small meat lover’s pizza, gluten free.  For pickup or delivery?"
Abnormal_3	User	"Yes, yes. Sorry for the confusion, my phone’s been acting up. That was for delivery."
Abnormal_3	Clerk	Come again?
Abnormal_3	User	DELIVERY.
Abnormal_3	Clerk	Did you say your address?
Abnormal_3	User	Address is 17484 Ave
Abnormal_3	Clerk	"So that was 744 Ave, I can have that ready in 15 minutes"
Abnormal_3	User	Um no - the address is 1 7 4 8 4 Ave
Abnormal_3	User	Did you get that?
Abnormal_3	Clerk	"Let me read that back, 17484 Ave, is that the one?"
Abnormal_3	User	"Yes, that’s it. That’ll be all."
Abnormal_3	Clerk	Alright we have your pizza to you in 20 minutes have a wonderful meal hon.
Abnormal_3	User	"Great, thank you."
Abnormal_3	Clerk	See you
Abnormal_4	Clerk	Hello this is Pizza Restaurant home of the original pepperoni pizza can I take your order?
Abnormal_4	User	Hi! Can I please place an order for pick up?
Abnormal_4	Clerk	Sure what’s the name I can put on the order?
Abnormal_4	User	The name is Mr Man
Abnormal_4	Clerk	Alright Mr. Man what can I get for you?
Abnormal_4	User	I… just a second…
Abnormal_4	Clerk	Sure take your time.
Abnormal_4	User	Oh….oh my gosh.
Abnormal_4	User	"Um, yeah, yeah of course."
Abnormal_4	User	No it’s just the pizza order.
Abnormal_4	Clerk	Is everything alright?
Abnormal_4	User	"Yeah, I’ll be right over."
Abnormal_4	User	"Oh, hi there, I…sorry. Something came up."
Abnormal_4	User	I’ll have to call you back later for the pizza
Abnormal_4	Clerk	Are you all right?
Abnormal_4	Clerk	Okay our phone number is 123 456 7890
Abnormal_4	User	"Yes, everything’s fine, it’s just my father hasn’t been well lately."
Abnormal_4	User	"Got it, thank you so much"
Abnormal_4	User	I have to go now.
Abnormal_4	Clerk	"I’m sorry to hear that, talk to you soon, and best to your family."
Abnormal_4	User	"Thank you, thank you. Talk to you soon."
