Conversation	Speaker	Transcript
Text_11	User	Oh , wow . <refexp id='kavouras.55'> That </refexp> sounds awesome . Just making sure , there is <pizza_type> pepperoni </pizza_type> on <refexp id='kavouras.56'> that </refexp> ?
Text_11	Clerk	Yes . Would you like double <pizza_type> pepperoni </pizza_type> for only $ 2.50 more ?
Text_11	User	Oh , WOW . Yes , please
Text_11	User	Do you have salami as well ?
Text_11	Clerk	I am afraid we don ’ t . But if you are looking for a little more zing , I can add <ref id='kavouras.57'> <topping> red onions </topping> </ref> for just $ 2.00 extra .
Text_11	User	Oof . Let me think here .
Text_11	Clerk	Sure
Text_11	User	Ok , not a big veggie guy , but <refexp id='kavouras.57'> that </refexp> could be good . Let ’ s give it a shot .
Text_11	Clerk	Okay , your total is $ 26.50 . Will this be for <modality> pick up </modality> or delivery ?
Text_11	User	Cool . I can come get <refexp id='kavouras.55'> it </refexp> . Do you know when <refexp id='kavouras.55'> that </refexp> will be ready ?
Text_11	Clerk	<refexp id='kavouras.55'> It </refexp> should be ready in <time> 45 minutes </time> . Thank you for choosing Pizza Restaurant !
Text_11	User	Perfect ! Thank you so much . See you then
Text_12	User	Hey there , is this Pizza ?
Text_12	Clerk	Hello welcome to Pizza Restaurant home of the Veggie Supreme ! Can I get a name for this order ?
Text_12	User	Yes , my name - this is <name> Person </name>
Text_12	Clerk	Hello Person , can I start you off with a <size> medium </size> Veggie Supreme ?
Text_12	User	Oh - <ref id='kavouras.58'> Veggie supreme </ref> - what ’ s in <refexp id='kavouras.58'> that </refexp> ?
Text_12	Clerk	It has got bell peppers , onion , <topping> mushrooms </topping> , and <topping> olives </topping> . And we can make <refexp id='kavouras.59'> that </refexp> with any crust , any size you ’ d like . Should I add <refexp id='kavouras.59'> that </refexp> to your order ?
Text_12	User	<refexp id='kavouras.59'> That </refexp> sounds interesting ! But I think I ’ ll stick with Cheese today .
Text_12	Clerk	Okay , cheese pizza . Would you like a <size> 12 </size> ” ?
Text_12	User	<ref id='kavouras.60'> 12 ” </ref> - is <refexp id='kavouras.60'> that </refexp> the medium size ?
Text_12	Clerk	Yes , we also have a <size> 10 ” small </size> and a <size> 14 ” large </size> . Price for size , the <size> large </size> is your best option .
Text_12	Clerk	Should I stick with the medium ?
Text_12	User	Hm , ok - the <size> large </size> sounds great . Do you have <crust> cheese filled </crust> crust ?
Text_12	Clerk	We don ’ t unfortunately . We have thin , regular , deep dish , and gluten free options .
Text_12	Clerk	Should I stick with the <crust> regular </crust> crust ?
Text_12	User	Darn !
Text_12	User	I ’ ll go with the <crust> deep dish </crust> then .
Text_12	Clerk	Okay , <ref id='kavouras.61'> <quant> one </quant> <size> medium </size> <crust> deep dish </crust> <pizza_type> cheese </pizza_type> pizza </ref> for you Person . Would you like any sides today ?
Text_12	User	Perfect , I can ’ t wait . <refexp id='kavouras.61'> That </refexp> ’ ll be all !
Text_12	Clerk	Okay , Person . Should we expect your for <modality> pick up </modality> or should we send this cheese pizza out for <modality> delivery </modality> ?
Text_12	User	Delivery , please !
Text_12	Clerk	Can you please provide <ref id='kavouras.62'> your address </ref> ?
Text_12	User	Yup , <refexp id='kavouras.62'> it </refexp> ’ s <address> 12345 St </address>
Text_12	Clerk	Okay we will send a <size> medium </size> <crust> deep dish </crust> <pizza_type> cheese </pizza_type> pizza to <address> 12345 St </address> right away . Thank you and enjoy your meal !
Text_12	User	Wonderful . Thanks .
Text_13	Clerk	Hello welcome to pizza can I take your order/
Text_13	User	Hi ! Do you have any soda ?
Text_13	Clerk	Yes we have cola , root beer , orange , lemon , mineral water , and ginger ale .
Text_13	User	Ack ! No Pepsi ? Well Coke is fine , I ’ ll have <ref id='kavouras.63'> <quant> 2 </quant> liters </ref>
Text_13	User	No pizza today
Text_13	Clerk	Okay , <refexp id='kavouras.63'> that </refexp> will come to $ 6.00 . Can I get <ref id='kavouras.64'> a name and contact </ref> for the order ?
Text_13	User	Right - <refexp id='kavouras.64'> it </refexp> 's Person Person
Text_13	User	My number is <numeric> 123456789 </numeric>
Text_13	Clerk	Thank you Person . Should we deliver <ref id='kavouras.65'> the soda </ref> to you ?
Text_13	User	I ’ ll come get <refexp id='kavouras.65'> it </refexp> , thanks .
Text_13	Clerk	Okay , you can come by any time after 1:15 for the cokes . See you later !
Text_13	User	Perfect . Thank you !
Text_14	User	Hello ?
Text_14	Clerk	Hello , you ’ ve reached the Pizza Restaurant order fulfillment service . How many pizzas will you be ordering today ?
Text_14	User	Hi ! I ’ d like to place an order for <quant> 2 </quant> <size> small </size> pizzas - one is a regular vegan , and the other is a <crust> deep dish </crust> <pizza_type> veggie surpreme </pizza_type> .
Text_14	User	Also , i ’ ll add a liter of orange soda
Text_14	User	That ’ s correct .
Text_14	Clerk	Is this for <modality> delivery </modality> or <modality> take out </modality> ?
Text_14	User	Take out .
Text_14	Clerk	Can I get a name for the order ?
Text_14	User	Mr Man
Text_14	Clerk	Great Mr. Man . Your order will be ready for <modality> take out </modality> in <time> 25 minutes </time> . See you soon .
Text_14	User	Perfect . Thanks so much .
Text_14	User	I ’ ll be there in <time> 25 min </time>
Text_14	Clerk	Sure thing , bye-bye .
Text_15	Clerk	Delivery or <modality> pick up </modality> ?
Text_15	User	Hi there ! I ’ d like to place an order for <modality> delivery </modality>
Text_15	User	Just confirming , this is Pizza Pizza on 23456 Ave ?
Text_15	Clerk	Yes , that ’ s right . What is the address for <modality> delivery </modality> ?
Text_15	User	Great . The address will be <ref id='kavouras.66'> <address> 76543 Blvd </address> </ref>
Text_15	Clerk	Perfect , <refexp id='kavouras.66'> that </refexp> is just within our delivery boundary . What can I add to your order ?
Text_15	User	Can I please get <quant> one </quant> <ref id='kavouras.67'> <size> large </size> Hawaiian Pizza </ref> with <topping> extra sausage </topping> ?
Text_15	Clerk	What crust would you like on <refexp id='kavouras.67'> that </refexp> <size> large </size> <pizza_type> hawaiian </pizza_type> pizza with <topping> sausage </topping> ?
Text_15	User	Hm - what kinds of crusts are available ?
Text_15	Clerk	We have thin crust or regular for $ 14 , deep dish for $ 16 , and gluten free for $ 21 . Which crust would you like ?
Text_15	User	Hm … <crust> deep dish </crust> or <crust> regular </crust> … I ’ ll go with the regular . Also , do you have any salads ?
Text_15	Clerk	Okay , a regular crust large Hawaiian pizza with <topping> sausage </topping> .
Text_15	Clerk	We have a green salad for $ 10 and a caesar salad for $ 12 .
Text_15	User	That ’ s correct . Let me get <quant> one </quant> <side> Caesar salad aswell </side>
Text_15	Clerk	Okay , <ref id='kavouras.68'> a regular crust large Hawaiian pizza with <topping> sausage </topping> , and a Caesar salad </ref> . Will <refexp id='kavouras.69'> that </refexp> be all ?
Text_15	User	<refexp id='kavouras.69'> That </refexp> ’ s it for me . How mush is <modality> delivery </modality> ?
Text_15	Clerk	Thank you . The delivery fee is $ 3.00 , and your total $ 33 . Will you be paying with card or cash ?
Text_15	User	I have cash !
Text_15	Clerk	Okay I will let the driver know to expect cash . We ask that you wear a mask to interact with our drivers for their safety . Your regular crust large Hawaiian pizza with <topping> sausage </topping> and Caesar salad will be to you at 76543 Blvd in <time> 20 minutes </time> .
Text_15	User	Sounds great . Thank you for your kind service !
Text_15	Clerk	Thank you for choosing Pizza Restaurant .
Text_16	Clerk	Welcome to pizza , where we are here to serve you ! What can I help you with ?
Text_16	User	Hi ! Can I place an order for <modality> delivery </modality> ?
Text_16	Clerk	Yes , <modality> delivery </modality> is running about 30 minutes . What can I put in your order ?
Text_16	User	Gotcha . Can I get <ref id='kavouras.70'> a <size> large </size> <pizza_type> cheese </pizza_type> pizza with <topping> green peppers </topping> </ref> ?
Text_16	Clerk	Sure , what crust type would you like for <refexp id='kavouras.70'> that pizza </refexp> ?
Text_16	User	Thin please !
Text_16	Clerk	We can do a thin crust . Is <ref id='kavouras.71'> mozzarella cheese </ref> okay ?
Text_16	User	<refexp id='kavouras.71'> That </refexp> would be perfect , thanks !
Text_16	Clerk	Okay , a thin crust cheese pizza with <topping> green peppers </topping> . Can I add <ref id='kavouras.72'> breadsticks </ref> to your order ?
Text_16	User	Oh , sure - how much is <refexp id='kavouras.72'> that </refexp> ?
Text_16	Clerk	<refexp id='kavouras.72'> That </refexp> is just going to be $ 7 . And the pizza is going to be a <size> medium </size> , correct ?
Text_16	User	Okay sounds good . Can I actually get a <size> small </size> ?
Text_16	Clerk	Do you want a <size> small </size> pizza and a <size> medium </size> pizza ?
Text_16	User	Sorry - actually just the small pizza and breadsticks please .
Text_16	Clerk	Okay , a <size> small </size> <pizza_type> cheese </pizza_type> pizza and breadsticks . What is a good address for <modality> delivery </modality> ?
Text_16	User	<address> 12345 St Seattle WA </address>
Text_16	Clerk	Great , we will see you at <address> 12345 St Seattle WA in about 45 minutes </address> .
Text_16	User	Perfect , thank you !
Text_17	User	Hello ?
Text_17	Clerk	Delivery or <modality> take out </modality>
Text_17	User	Hi…is this Pizza Restaurant ?
Text_17	Clerk	Yes
Text_17	Clerk	Are you ordering ?
Text_17	User	Great - yes I would like to place a pizza order
Text_17	Clerk	How many pizzas ?
Text_17	User	Can I please get <quant> one three </quant> <pizza_type> 4 Cheese </pizza_type> pizzas for <modality> pickup </modality> ?
Text_17	Clerk	Okay so you want <quant> one three </quant> <pizza_type> four cheese </pizza_type> pizzas
Text_17	User	Oh actually just the <quant> three </quant> <size> separate </size> <pizza_type> 4 Cheese </pizza_type> pizzas . Can I get <quant> 1 </quant> <size> large </size> , <quant> 1 </quant> <size> medium </size> , <quant> 1 </quant> <size> small </size> ?
Text_17	Clerk	Alright , sorry bud you got ta be clearer . So I got <quant> 1 </quant> <size> large </size> <pizza_type> cheese </pizza_type> pizza , <quant> one </quant> <size> medium </size> <pizza_type> cheese </pizza_type> pizza , and <quant> one </quant> <size> small </size> <pizza_type> cheese </pizza_type> pizza . Are you sure your don ’ t want <quant> 2 </quant> <size> large </size> pizzas ? It ’ d be cheaper
Text_17	User	Sorry , but I ’ d like to stick to the original order . So that ’ s <quant> 1 </quant> <size> small </size> Cheese pizza , <quant> 1 </quant> <size> medium </size> Cheese pizza , and <quant> 1 </quant> <size> large </size> Cheese pizza .
Text_17	Clerk	Any sides or drinks ?
Text_17	User	I ’ d like <quant> 3 </quant> <beverage> orange sodas </beverage>
Text_17	Clerk	Okay <quant> three </quant> <pizza_type> cheese </pizza_type> pizzas , every size we got , and <quant> 3 </quant> <beverage> orange sodas </beverage> . Your total will be 45.50 . I ’ ll need to put <ref id='kavouras.73'> a credit card number </ref> down in case you ’ re pulling my leg .
Text_17	User	Great , thank you so much . I ’ ll get my card , just a second !
Text_17	User	Alright , are you ready ?
Text_17	Clerk	Yes
Text_17	User	<refexp id='kavouras.73'> It </refexp> ’ s <numeric> 1234567890987654 </numeric>
Text_17	Clerk	Your name ?
Text_17	User	Walter
Text_17	Clerk	Walter what
Text_17	User	Walter E Smithe
Text_17	Clerk	Okay Walter you can grab your pizzas and soda in <time> 15 minutes </time> . You have <ref id='kavouras.74'> our address </ref> ?
Text_17	User	I think I do…but could you give <refexp id='kavouras.74'> it </refexp> to me again ?
Text_17	Clerk	<refexp id='kavouras.74'> It </refexp> ’ s <ref id='kavouras.75'> <address> 12345 St Seattle WA </address> </ref>
Text_17	User	Oh right ! Alright , <refexp id='kavouras.76'> that </refexp> sounds great
Text_17	Clerk	See you soon
Text_17	User	Thanks !
Text_18	Clerk	Welcome to pizza restaurant interface , can I take your order ?
Text_18	User	Name ’ s Chris . Give me <quant> 2 </quant> <side> breadsticks </side> to go
Text_18	User	1 root beer too
Text_18	User	Pick up
Text_18	Clerk	Hello Chris , thanks for your order . Can I confirm that you want breadsticks in two orders , and one root beer for <modality> pick up </modality> . Is that right ?
Text_18	User	Boom . That ’ s it for me man .
Text_18	Clerk	Excellent , see you at our restaurant at <address> 12345 St </address> in Seattle in about <time> 15 minutes </time>
Text_18	User	I ’ ll be there . Peace .
Text_19	Clerk	You ’ ve reached the pizza restaurant interface . May I recommend <ref id='kavouras.77'> a <crust> deep dish </crust> <pizza_type> meat lover ’ </pizza_type> s pizza </ref> today ?
Text_19	User	Hi ! <refexp id='kavouras.77'> That </refexp> sounds great , but I ’ m actually vegetarian ! haha
Text_19	Clerk	Oh , my apologies . In that case , I recommend a salad .
Text_19	User	I love salad ! What ’ s your favorite ?
Text_19	Clerk	I prefer our <ref id='kavouras.78'> caesar salad </ref> . <refexp id='kavouras.78'> It </refexp> ’ s made in house with romaine lettuce .
Text_19	User	Oh - CLASSIC . Alright , I ’ ll have <quant> one </quant> of those !
Text_19	Clerk	Great , should I add an order of cheese sticks for only $ 9 ?
Text_19	User	Only <ref id='kavouras.79'> 9 $ </ref> ! <refexp id='kavouras.79'> That </refexp> ’ s a steal . I can ’ t believe I don ’ t order here more often !
Text_19	User	Is there anything else you ’ d recommend ?
Text_19	Clerk	If you want to round out your meal , I recommend <ref id='kavouras.80'> a <pizza_type> veggie supreme </pizza_type> pizza </ref> . <refexp id='kavouras.80'> It </refexp> ’ s got mozzarellas , <topping> green peppers </topping> , <topping> red onions </topping> , <topping> mushrooms </topping> , and <topping> black olives </topping> .
Text_19	User	Wow - this is going to be the best dinner I ’ ve had in months . I ’ ll take a <size> large </size> . What ’ s your name again ?
Text_19	Clerk	<ref id='kavouras.81'> My name </ref> ? <refexp id='kavouras.81'> It </refexp> ’ s John , I ’ m excited for you ! Our <pizza_type> veggie supreme </pizza_type> pizza is my favorite . Will you be picking up or wanting delivery ?
Text_19	User	Oh , you have <modality> delivery </modality> now ? Wonderful ! Delivery !
Text_19	User	Thanks John ! !
Text_19	Clerk	Oh you ’ re so welcome .
Text_19	Clerk	With delivery , that ’ ll be <ref id='kavouras.82'> $ 100 </ref> . We can have our driver to you in <time> 20 minutes </time> .
Text_19	Clerk	Can I get the <modality> delivery </modality> address ?
Text_19	User	<refexp id='kavouras.82'> That </refexp> ’ s the best price I ’ ve seen in years . John I got ta tell you they don ’ t make pizza places like this anymore .
Text_19	User	My address is 54321 St
Text_19	Clerk	We do our best to make our customers happy !
Text_19	User	Oh , I can ’ t wait for this meal . Thanks a <address> million John </address>
Text_19	Clerk	So we will get your caesar salad , meat lover ’ s pizza , and ginger ale to <address> 12345 St in about 20 minutes </address> .
Text_19	User	Oh , yeah , I think that ’ s right…um
Text_19	User	You know what that sounds great
Text_19	Clerk	Thank you for choosing pizza restaurant , we hope to see you again soon !
Text_19	User	Yeah ! And I don ’ t know if you ’ ve been watching the Netflix lately , but they got some great cooking shows on there…there ’ s that Ramsey guy ...
Text_19	User	Ah !
Text_19	User	I got ta go
Text_19	User	See ya round !
Text_20	Clerk	Hello this is Pizza , can I take your order ?
Text_20	User	Hi ! Can I please get<ref id='kavouras.83'> <quant> one </quant> <crust> regular </crust> pizza with <topping> ham </topping> </ref> ?
Text_20	Clerk	And what kind of crust would you like on <refexp id='kavouras.83'> that </refexp> ?
Text_20	User	Do you have the <crust> gluten free </crust> crust ?
Text_20	Clerk	We do , for an additional $ 6 .
Text_20	User	<ref id='kavouras.83'> 6 $ </ref> , got it . <refexp id='kavouras.83'> That </refexp> should be fine .
Text_20	Clerk	Pick up or delivery ?
Text_20	User	Hm . How long will it to prepare the pizza ?
Text_20	Clerk	Cook time is currently running 15 minutes .
Text_20	User	Got it - that should be enough time for me to swing by for Pick up !
Text_20	Clerk	Okay , so we will get <ref id='kavouras.84'> <quant> one </quant> <crust> gluten free </crust> medium pizza with <topping> ham </topping> </ref> in the oven for you . Anything else ?
Text_20	User	Perfect . <refexp id='kavouras.84'> That </refexp> ’ ll be all .
Text_20	Clerk	Great , see you in <time> 15 minutes </time> <address> at 12345 St </address> .
Abnormal_1	Clerk	Hi ! Welcome to Pizza . May I take your order ?
Abnormal_1	User	Hello I need to <size> large </size> <pizza_type> cheese </pizza_type> pizzas <quant> two </quant> <beverage> cokes </beverage> with I need you to get off of that furnace right now do you hear me I swear to god I ’ m sorry
Abnormal_1	Clerk	Hi - erm - is everything alright there ?
Abnormal_1	User	Do as your are told I ’ m so sorry
Abnormal_1	User	So I need
Abnormal_1	Clerk	Hello ...
Abnormal_1	Clerk	Ah , yes . Go ahead ...
Abnormal_1	User	Can you shut up for one minute ?
Abnormal_1	User	Sorry I will need <ref id='kavouras.85'> <quant> two </quant> <size> large </size> <pizza_type> cheese </pizza_type> pizzas and <quant> two </quant> <beverage> cokes </beverage> </ref> <modality> delivered </modality> to <address> 12345 St </address> .
Abnormal_1	User	Because you won ’ t get pizza if you keep acting this way is why
Abnormal_1	User	Did you get that ?
Abnormal_1	User	Hello ?
Abnormal_1	Clerk	Hi… I believe so , yes . So <refexp id='kavouras.85'> that </refexp> ’ s <ref id='kavouras.86'> <quant> 2 </quant> <size> large </size> <pizza_type> cheese </pizza_type> , and <quant> two </quant> <beverage> cokes </beverage> </ref> ?
Abnormal_1	Clerk	Is <refexp id='kavouras.86'> that </refexp> all for you ?
Abnormal_1	User	yes delivered to ugh i swear you to <address> 12345 St </address> <refexp id='kavouras.86'> that </refexp> ’ s all
Abnormal_1	Clerk	Do you need a moment ?
Abnormal_1	Clerk	Please , take your time
Abnormal_1	User	Did you get that ? Two pizzas , <quant> two </quant> <beverage> cokes </beverage>
Abnormal_1	Clerk	Yes - <ref id='kavouras.87'> two pizzas <quant> two </quant> <beverage> cokes </beverage> </ref> . <refexp id='kavouras.87'> That </refexp> ’ s all for you ?
Abnormal_1	User	<refexp id='kavouras.87'> That </refexp> ’ s it
Abnormal_1	Clerk	Alright - and you said delivery . <refexp id='kavouras.87'> That </refexp> will be $ <numeric> 42 </numeric>
Abnormal_1	Clerk	Would you like me to take your card now ?
Abnormal_1	User	Hey get me my pocket book will you , the red one no the red one yes that one
Abnormal_1	User	Okay yes it is <numeric> 1234 1234 1234 </numeric> stop that <numeric> 1234 </numeric>
Abnormal_1	Clerk	Sorry , could you repeat that ? I missed the last four digits .
Abnormal_1	User	Yes shush for one second
Abnormal_1	User	<ref id='kavouras.88'> <numeric> 1234 1234 1234 1234 </numeric> </ref>
Abnormal_1	User	You get <refexp id='kavouras.88'> that </refexp> that time ?
Abnormal_1	Clerk	Yes , I ’ ve got <ref id='kavouras.88'> <numeric> 1234 1234 1234 1234 </numeric> </ref>
Abnormal_1	User	Yeah 1234 <refexp id='kavouras.88'> that </refexp> ’ s right when are you coming ?
Abnormal_1	User	No the dog doesn ’ t want to eat that missy
Abnormal_1	Clerk	Great . We can be there in <time> 30 minutes </time> .
Abnormal_1	Clerk	Sorry , did you say something else ?
Abnormal_1	User	Okay thank you bye
Abnormal_1	Clerk	Ah…ok . Bye then .
Abnormal_2	Clerk	Hi , welcome to pizza ! How can I help you ?
Abnormal_2	User	hello I need to place a takeout order
Abnormal_2	Clerk	No problem . Can I get a name ?
Abnormal_2	User	It ’ s for John
Abnormal_2	Clerk	Great . And what would you like today ?
Abnormal_2	User	I ’ m going to need a selection of <quant> 5 </quant> <size> large </size> pizzas for our party .
Abnormal_2	Clerk	... ... ...
Abnormal_2	User	Can you recommend a crowd pleasing variety ?
Abnormal_2	User	Hello ?
Abnormal_2	Clerk	Hi John - I ’ m going to need to put you on hold for just a minute . Is that okay ?
Abnormal_2	User	Sure that ’ s fine
Abnormal_2	Clerk	Thank you . That ’ ll just be a minute
Abnormal_2	Clerk	... ... ... ... ... .
Abnormal_2	Clerk	Beep boop
Abnormal_2	Clerk	... ... ... ... ... .
Abnormal_2	Clerk	Hi , John , thanks for holding . Are you still there ?
Abnormal_2	User	……
Abnormal_2	Clerk	Hello , John ?
Abnormal_2	User	Hi yes , I need <quant> five </quant> <size> assorted large </size> pizzas .
Abnormal_2	Clerk	Ah 5 assorted pizzas . I ’ d recommend the Meat lovers , cheese , vegan , Hawaiian , and <pizza_type> veggie supreme </pizza_type> . We also have <topping> pepperoni </topping> available .
Abnormal_2	User	The first options you listed sound fine . And can you vary the crusts as well ? We ’ ll need to <modality> pick up </modality> at 2pm .
Abnormal_2	Clerk	Sure thing . The Hawaiian traditionally only comes on <crust> regular </crust> . How about this - <ref id='kavouras.89'> <quant> one </quant> <crust> deep dish </crust> <pizza_type> meat lovers </pizza_type> , a <crust> gluten free </crust> <pizza_type> veggie supreme </pizza_type> , a <crust> gluten free </crust> vegan , and a thin crust cheese </ref> ?
Abnormal_2	User	<refexp id='kavouras.89'> that </refexp> sounds great
Abnormal_2	Clerk	Perfect , <refexp id='kavouras.89'> it </refexp> ’ ll be ready for you at 2 .
Abnormal_2	User	thank you so much
Abnormal_2	Clerk	Do you need anything else today ?
Abnormal_2	User	nope <refexp id='kavouras.89'> that </refexp> ’ ll be all
Abnormal_2	Clerk	Great . See you then !
Abnormal_3	Clerk	Hello this is Pizza can i take your order ?
Abnormal_3	User	Hi ! Yes , I ’ d like to place an order for <modality> delivery </modality>
Abnormal_3	Clerk	Come again , for <modality> pickup </modality> or delivery ?
Abnormal_3	User	Hi - I ’ d like to place a <modality> delivery </modality> order . Can I just get <quant> one </quant> <size> small </size> <pizza_type> meat lovers </pizza_type> with <crust> gluten free </crust> crust ?
Abnormal_3	Clerk	You say you would love the caesar salad and free breadsticks ? We don ’ t have any promotions going on right now .
Abnormal_3	User	Erm - no - just the pizza . I ’ d like <quant> one </quant> <size> small </size> <crust> gluten free </crust> <pizza_type> meat lovers </pizza_type> .
Abnormal_3	Clerk	A pizza ? Sure what kind did you say again ?
Abnormal_3	User	<ref id='kavouras.90'> SMALL . GLUTEN FREE . MEAT LOVERS PIZZA </ref> .
Abnormal_3	User	Did you get <refexp id='kavouras.90'> that </refexp> ?
Abnormal_3	Clerk	Oh that ’ s much better . So you what <ref id='kavouras.91'> a <size> small </size> <pizza_type> meat lover ’ </pizza_type> s pizza </ref> , <crust> gluten free </crust> . For pickup or delivery ?
Abnormal_3	User	Yes , yes . Sorry for the confusion , my phone ’ s been acting up . <refexp id='kavouras.91'> That </refexp> was for <modality> delivery </modality> .
Abnormal_3	Clerk	Come again ?
Abnormal_3	User	DELIVERY .
Abnormal_3	Clerk	Did you say your address ?
Abnormal_3	User	Address is <ref id='kavouras.92'> <numeric> 17484 </numeric> <name> Ave </name> </ref>
Abnormal_3	Clerk	So <refexp id='kavouras.92'> that </refexp> was 744 Ave , I can have <refexp id='kavouras.92'> that </refexp> ready in <time> 15 minutes </time>
Abnormal_3	User	Um no - the address is <ref id='kavouras.93'> <address> 1 7 4 8 4 Ave </address> </ref>
Abnormal_3	User	Did you get <refexp id='kavouras.93'> that </refexp> ?
Abnormal_3	Clerk	Let me read <refexp id='kavouras.93'> that </refexp> back , 17484 Ave , is <refexp id='kavouras.93'> that </refexp> the one ?
Abnormal_3	User	Yes , <refexp id='kavouras.93'> that </refexp> ’ s it . That ’ ll be all .
Abnormal_3	Clerk	Alright we have your pizza to you in <time> 20 minutes </time> have a wonderful meal hon .
Abnormal_3	User	Great , thank you .
Abnormal_3	Clerk	See you
Abnormal_4	Clerk	Hello this is Pizza Restaurant home of the original pepperoni pizza can I take your order ?
Abnormal_4	User	Hi ! Can I please place an order for <modality> pick up </modality> ?
Abnormal_4	Clerk	Sure what ’ s the name I can put on the order ?
Abnormal_4	User	The name is <name> Mr Man </name>
Abnormal_4	Clerk	Alright Mr. Man what can I get for you ?
Abnormal_4	User	I… just a second…
Abnormal_4	Clerk	Sure take your time .
Abnormal_4	User	Oh….oh my gosh .
Abnormal_4	User	Um , yeah , yeah of course .
Abnormal_4	User	No it ’ s just the pizza order .
Abnormal_4	Clerk	Is everything alright ?
Abnormal_4	User	Yeah , I ’ ll be right over .
Abnormal_4	User	Oh , hi there , I…sorry . Something came up .
Abnormal_4	User	I ’ ll have to call you back later for the pizza
Abnormal_4	Clerk	Are you all right ?
Abnormal_4	Clerk	Okay our phone number is <numeric> 123 456 7890 </numeric>
Abnormal_4	User	Yes , everything ’ s fine , it ’ s just my father hasn ’ t been well lately .
Abnormal_4	User	Got it , thank you so much
Abnormal_4	User	I have to go now .
Abnormal_4	Clerk	I ’ m sorry to hear that , talk to you soon , and best to your family .
Abnormal_4	User	Thank you , thank you . Talk to you soon .
