Conversation	Speaker	Transcript
Text_18	Clerk	ok , so that 's <ref id='dodds.42'> <quant> two </quant> <size> large </size> <pizza_type>  cheese </pizza_type> pizzas for <modality> pickup </modality> </ref> for Sylvia . <refexp id='dodds.42'> That </refexp> should be ready in about ten to fifteen minutes . Is <refexp id='dodds.42'> that </refexp> it ?
Text_18	User	yes <refexp id='dodds.42'> that </refexp> 's all , thanks bye !
Text_18	Clerk	alright , bye !
Text_19	Clerk	hello , thanks for calling pizza hut . What pizzas can I get started for you today ?
Text_19	User	just <ref id='dodds.42'> a <size> small </size> <pizza_type> supreme </pizza_type> pizza </ref> is all I need
Text_19	Clerk	sounds good , but you 're gon na want some drinks with <ref id='dodds.42'> that </ref> , right ?
Text_19	User	nah dude im good , just the pizza
Text_19	Clerk	alright , just <ref id='dodds.43'> the pizza </ref> , got it . And where would you like <refexp id='dodds.43'> that </refexp> delivered ?
Text_19	User	I 'll actually come pick <refexp id='dodds.43'> it </refexp> up in 20 . Can I pay for <refexp id='dodds.43'> it </refexp> now though !
Text_19	Clerk	oh ok , sure . and yeah , not a problem , i 'm ready for your card number
Text_19	User	<ref id='dodds.44'> <address> 0000 0000 0000 0000 </address> </ref>
Text_19	Clerk	got <refexp id='dodds.44'> it </refexp> , sounds good . <refexp id='dodds.44'> that </refexp> will be ready in about <time> 15 minutes </time>
Text_19	User	cool , thanks
Text_20	Clerk	Hello ! thanks for calling pizza hut , how can i help you ?
Text_20	User	yeah hey , I wanted to order some pizza for <modality> pickup </modality>
Text_20	Clerk	sure thing , I 'd be happy to help with that . What kind of pizza you looking to enjoy today ?
Text_20	User	I need a <size> large </size> pizza , and for toppings I guess I just want <ref id='dodds.46'> every kind of meat </ref> you have , and a lot of <refexp id='dodds.46'> it </refexp>
Text_20	Clerk	oh boy , that sounds like quite a pizza ! we sure can do <refexp id='dodds.46'> that </refexp> for you . is there anything else you 'd like ?
Text_20	User	hm I think <refexp id='dodds.46'> that </refexp> should do it
Text_20	Clerk	lovely , and what name should I put that under ?
Text_20	User	put it under <name> pablo </name>
Text_20	Clerk	okie doke . so that 's going to come out to $ 18.82 . will you be paying now or when you come in to pick it up ?
Text_20	User	later is fine , thanks
Text_20	Clerk	ok then , we 'll see you in about <time> 20 minutes </time> . Have a lovely day !
Abnormal_1	Clerk	this is pizza hut , how can i help you ?
Abnormal_1	User	hello , i ’ d like to order for <modality> delivery </modality> please
Abnormal_1	Clerk	Sure thing . Do you mind if a put you on a brief hold before I take your order ?
Abnormal_1	User	um sure i guess
Abnormal_1	Clerk	Thank you , please hold .
Abnormal_1	Clerk	Thank you for holding , what can I do for you .
Abnormal_1	User	hi I want <ref id='dodds.47'> an <size> extra large </size> <pizza_type> pesto </pizza_type> pizza </ref> with <topping> sausage </topping> and onion .
Abnormal_1	Clerk	Okay . Will <refexp id='dodds.47'> that </refexp> be all ?
Abnormal_1	User	yes <refexp id='dodds.47'> that </refexp> ’ s it
Abnormal_1	Clerk	Is <refexp id='dodds.47'> that </refexp> for <modality> pickup </modality> or delivery ?
Abnormal_1	User	Delivery<
Abnormal_1	Clerk	can i get your address
Abnormal_1	User	1010 This Street
Abnormal_1	Clerk	Great . <refexp id='dodds.47'> That </refexp> will be $ 12 upon <modality> delivery </modality> and <refexp id='dodds.47'> it </refexp> should be there in less than thirty minutes . Thank you .
Abnormal_1	User	Ok bye .
Abnormal_2	Clerk	hi this is pizza hut what can i do for you .
Abnormal_2	User	hi i ’ d like to order <ref id='dodds.48'> <quant> two </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> pizzas and an order of cinnabon mini rolls </ref>
Abnormal_2	Clerk	okay . Will <refexp id='dodds.48'> that </refexp> be for <modality> delivery </modality> ?
Abnormal_2	User	yes please
Abnormal_2	Clerk	sure , what is your address .
Abnormal_2	User	1011 That Street
Abnormal_2	Clerk	I ’ m so sorry , but our store does not deliver to that area . Are you interested in picking your order up at the store ?
Abnormal_2	User	um I ’ d really like <refexp id='dodds.48'> it </refexp> delivered . How close to that address can you deliver <refexp id='dodds.48'> it </refexp> ?
Abnormal_2	Clerk	The farthest we deliver on That Street is about a mile north of you , near the Jack in the Box .
Abnormal_2	User	ok , well can I have <refexp id='dodds.48'> it </refexp> delivered to the corner of This and That streets ?
Abnormal_2	Clerk	I ’ m sure we can make that work .
Abnormal_2	User	ok cool , I ’ ll be in the CVS parking lot wearing a green hoodie .
Abnormal_2	Clerk	Okay , can i get <ref id='dodds.49'> a phone number </ref> in case we have trouble finding you .
Abnormal_2	User	yeah , <refexp id='dodds.49'> it </refexp> ’ s ( <address> 111 ) 111-1110 </address>
Abnormal_2	Clerk	Okay that will be $ 25 upon delivery , it should be there in about <time> 20 minutes </time> .
Abnormal_2	User	alright , cool , thanks for your help .
Abnormal_2	Clerk	No problem , have a good one .
Abnormal_2	User	you too .
Abnormal_3	Clerk	Hello this is pizza hut , what can i get started for you ?
Abnormal_3	User	hello pizza hut , i want <ref id='dodds.50'> a <size> large </size> <pizza_type> supreme </pizza_type> pizza </ref> with a lot of extra <topping> olives </topping>
Abnormal_3	Clerk	ok the extra <topping> olives </topping> will be an extra 99 cents , is that ok ?
Abnormal_3	User	yeah , fine
Abnormal_3	Clerk	I ’ m sorry , what was that ?
Abnormal_3	User	I said YEAH fine .
Abnormal_3	Clerk	ok , gotcha . And would you like any sides with <refexp id='dodds.50'> that </refexp> ?
Abnormal_3	User	would i like any what ? ?
Abnormal_3	Clerk	any sides , would you like any sides with your pizza ?
Abnormal_3	User	no , all i want is a <size> large </size> pizza with <topping> extra olives </topping> .<
Abnormal_3	Clerk	ok sir , so I have <ref id='dodds.51'> <quant> one </quant> <size> large </size> <pizza_type> supreme </pizza_type> pizza </ref> with <topping> extra olives </topping> , is <refexp id='dodds.51'> that </refexp> right ?
Abnormal_3	User	yes , with <topping> extra olives </topping> !
Abnormal_3	Clerk	did you say extra <topping> olives </topping> ?
Abnormal_3	User	YES , EXTRA OLIVES
Abnormal_3	Clerk	ok , ok. <ref id='dodds.51'> That </ref> ’ ll be 12.99 . Is this for <modality> pickup </modality> or delivery ?
Abnormal_3	User	<modality> pickup </modality> . I ’ ll pay there . When will <refexp id='dodds.51'> it </refexp> be ready ?<
Abnormal_3	Clerk	In about 15 min .
Abnormal_3	User	Okay , thank you , goodbye .
Abnormal_3	Clerk	Thank you for ordering with pizza hut , goodbye !
Abnormal_3	User	*hangs up*
Abnormal_4	Clerk	Hello , this is pizza hut . How can I help you ?
Abnormal_4	User	yeah can i get a <size> small </size> <pizza_type> veggie lover </pizza_type> ’ s pizza with lots of italian <topping> sausage </topping>
Abnormal_4	Clerk	I ’ m sorry we ’ re out of olives and <topping> sausage </topping> right now . Is there another meat you ’ d like instead ?
Abnormal_4	User	you ’ re out of <topping> olives AND sausage </topping> ?
Abnormal_4	Clerk	yes i ’ m afraid so . It ’ s been a crazy busy day .
Abnormal_4	User	well fine , just give me that fake meat stuff , what ’ s it called ? Beyond meat
Abnormal_4	Clerk	the beyond meat <topping> sausage </topping> ?
Abnormal_4	User	yeah , fine
Abnormal_4	Clerk	Ok , great , so I have a <ref id='dodds.52'> <pizza_type> veggie lover </pizza_type> ’ s pizza </ref> with beyond meat <topping> sausage </topping> and <quant> no </quant> <topping> olives </topping> , is <refexp id='dodds.52'> that </refexp> right ?
Abnormal_4	User	well yeah , i guess but only because you don ’ t have <topping> olives </topping>
Abnormal_4	Clerk	Again , I ’ m sorry about that . If you ’ d like I can add another topping on there for no extra charge .
Abnormal_4	User	no it ’ s okay . I ’ ll just pick <ref id='dodds.52'> that </ref> up as soon as i can
Abnormal_4	Clerk	Ok , great , <refexp id='dodds.52'> it </refexp> ’ ll be ready in about <time> 15 minutes </time> . Would you like to pay now or when you pick <refexp id='dodds.52'> it </refexp> up ?
Abnormal_4	User	i ’ ll just go ahead and pay now ; ready for my card number ?
Abnormal_4	Clerk	Yep , go ahead .
Abnormal_4	User	<numeric> 1234 5678 9101 1121 </numeric>
Abnormal_4	Clerk	Thank you , and that order total will be 12.99 .
Abnormal_4	User	thanks .
Abnormal_4	Clerk	Thank you for ordering with pizza hut !
